    0.999019455909729004E+03   -0.398383855819702148E+01   -0.766074013710021973E+01   -0.452230882644653320E+01   -0.814802598953247070E+01   -0.356535851955413818E+02    0.148515594005584717E+01   -0.443852300144039933E+07   -0.623860743175562416E+01    1
    0.199312568306922913E+04   -0.768526411056518555E+01   -0.525737786293029785E+01   -0.730445694923400879E+01   -0.725466012954711914E+01   -0.261365795135498047E+02    0.143122851848602295E+01   -0.437736513890933152E+07   -0.624060743175563726E+01    1
    0.753661912679672241E+03   -0.822475862503051758E+01   -0.766777896881103516E+01   -0.974558115005493164E+01   -0.345917201042175293E+01   -0.375802946090698242E+02    0.147684854269027710E+01   -0.426046752879775688E+07   -0.624260743175562549E+01    1
    0.165899034738540649E+04   -0.452528572082519531E+01   -0.114385628700256348E+02   -0.723162031173706055E+01   -0.269552779197692871E+01   -0.308578407764434814E+02    0.145817112922668457E+01   -0.422063925969683286E+07   -0.624460743175562794E+01    1
    0.130038160085678101E+04   -0.103541135787963867E+00   -0.535378575325012207E+01   -0.125263595581054688E+01   -0.910728764533996582E+01   -0.414280247688293457E+02    0.147347939014434814E+01   -0.414177951881208550E+07   -0.624660743175561439E+01    1
    0.103063716888427734E+04   -0.110620315074920654E+02   -0.548041605949401855E+01   -0.576247215270996094E+00   -0.175426483154296875E+00   -0.270102345943450928E+02    0.147451841831207275E+01   -0.412899031180547923E+07   -0.624860743175559463E+01    1
    0.188775184154510498E+04   -0.590482091903686523E+01   -0.703439855575561523E+01   -0.428271532058715820E+00   -0.227455759048461914E+01   -0.323915600776672363E+02    0.146931231021881104E+01   -0.404962788913003262E+07   -0.625060743175561750E+01    1
    0.190582816600799561E+04   -0.764465332031250000E-02   -0.462157201766967773E+01   -0.324311470985412598E+01   -0.687698078155517578E+01   -0.376744949817657471E+02    0.146552896499633789E+01   -0.402920356393987359E+07   -0.625260743175562173E+01    1
    0.169164507985115051E+04   -0.938805341720581055E+00   -0.545967936515808105E+01   -0.846933031082153320E+01   -0.845312833786010742E+00   -0.445987904071807861E+02    0.145437365770339966E+01   -0.398936445290400647E+07   -0.625460743175560463E+01    1
    0.614937198162078857E+03   -0.521255493164062500E+01   -0.325227355957031250E+01   -0.111890666484832764E+02   -0.104652686119079590E+02   -0.287417018413543701E+02    0.145157873630523682E+01   -0.382553254142333474E+07   -0.625660743175562306E+01    1
    0.166448295116424561E+03   -0.745945215225219727E+01   -0.819825911521911621E+01   -0.887368440628051758E+01   -0.234911441802978516E+01   -0.310301446914672852E+02    0.145796322822570801E+01   -0.378865384707648214E+07   -0.625860743175563883E+01    1
    0.845072287321090698E+03   -0.209837150573730469E+01   -0.611166000366210938E+00   -0.472435641288757324E+01   -0.115124201774597168E+02   -0.291189432144165039E+02    0.145215219259262085E+01   -0.369810526803382160E+07   -0.626060743175564038E+01    1
    0.171402044296264648E+04   -0.631145310401916504E+01   -0.732187771797180176E+01   -0.785117840766906738E+01   -0.847233796119689941E+01   -0.283012127876281738E+02    0.142408931255340576E+01   -0.368493922155997204E+07   -0.626260743175563128E+01    1
    0.171100473999977112E+04   -0.118209686279296875E+02   -0.558128643035888672E+01   -0.585816979408264160E+01   -0.890310502052307129E+01   -0.410445225238800049E+02    0.145142197608947754E+01   -0.366408544469388248E+07   -0.626460743175563195E+01    1
    0.195034390091896057E+04   -0.457253122329711914E+01   -0.167629623413085938E+01   -0.110821459293365479E+02   -0.398893761634826660E+01   -0.323589789867401123E+02    0.143963015079498291E+01   -0.365398284251081012E+07   -0.626660743175561752E+01    1
    0.158003292679786682E+04   -0.115614881515502930E+02   -0.818639516830444336E+01   -0.592999362945556641E+01   -0.769183158874511719E+01   -0.440109241008758545E+02    0.144967371225357056E+01   -0.362692640473538265E+07   -0.626860743175560398E+01    1
    0.115863971114158630E+04   -0.973346900939941406E+01   -0.107919473648071289E+02   -0.351935076713562012E+01   -0.426456499099731445E+01   -0.353148102760314941E+02    0.144443488121032715E+01   -0.362550586253328202E+07   -0.627060743175561264E+01    1
    0.270124423503875732E+03   -0.118851113319396973E+02   -0.572906112670898438E+01   -0.200310373306274414E+01   -0.983804368972778320E+01   -0.431359672546386719E+02    0.145042139291763306E+01   -0.361800255565309525E+07   -0.627260743175561153E+01    1
    0.168790394067764282E+03   -0.426762986183166504E+01   -0.249668312072753906E+01   -0.429855322837829590E+01   -0.319913506507873535E+01   -0.285176265239715576E+02    0.144791668653488159E+01   -0.361255919541869452E+07   -0.627460743175562907E+01    1
    0.177755171060562134E+03   -0.139383888244628906E+01   -0.592631077766418457E+01   -0.894518208503723145E+01   -0.871776294708251953E+01   -0.370089447498321533E+02    0.144859349727630615E+01   -0.359663768879620731E+07   -0.627660743175563507E+01    1
    0.134500967860221863E+04   -0.790210318565368652E+01   -0.782686328887939453E+01   -0.104522459506988525E+02   -0.625279355049133301E+01   -0.345313107967376709E+02    0.144790989160537720E+01   -0.359214276481182454E+07   -0.627860743175562508E+01    1
    0.158093914389610291E+04   -0.653984642028808594E+01   -0.560193014144897461E+01   -0.616399812698364258E+01   -0.980294966697692871E+01   -0.275507187843322754E+02    0.141431516408920288E+01   -0.355905094265668048E+07   -0.628060743175561775E+01    1
    0.181869553923606873E+04   -0.348604202270507812E+00   -0.841891622543334961E+01   -0.766468763351440430E+01   -0.588164949417114258E+01   -0.307003378868103027E+02    0.143502527475357056E+01   -0.352453354215299850E+07   -0.628260743175562553E+01    1
    0.210361206531524658E+03   -0.384058928489685059E+01   -0.533454895019531250E+00   -0.601118874549865723E+01   -0.562576675415039062E+01   -0.365270125865936279E+02    0.144388186931610107E+01   -0.348170476445615850E+07   -0.628460743175561731E+01    1
    0.137513850927352905E+04   -0.682295823097229004E+01   -0.177407741546630859E+01   -0.375858306884765625E+00   -0.233402752876281738E+01   -0.286718451976776123E+02    0.144107758998870850E+01   -0.347384228402371379E+07   -0.628660743175561265E+01    1
    0.142369949221611023E+04   -0.709406161308288574E+01   -0.752488374710083008E+01   -0.558443784713745117E+00   -0.840703296661376953E+01   -0.327173626422882080E+02    0.143815022706985474E+01   -0.342437353706742311E+07   -0.628860743175561243E+01    1
    0.371817904710769653E+03   -0.117513592243194580E+02   -0.286145710945129395E+01   -0.338253021240234375E+00   -0.150591087341308594E+01   -0.372929525375366211E+02    0.143691682815551758E+01   -0.336078416352200275E+07   -0.629060743175560244E+01    1
    0.195472663044929504E+04   -0.334028434753417969E+01   -0.333317542076110840E+01   -0.786524677276611328E+01   -0.444110369682312012E+01   -0.344368553161621094E+02    0.141106259822845459E+01   -0.332177158800480422E+07   -0.629260743175560666E+01    1
    0.950358247756958008E+03   -0.494502639770507812E+01   -0.110883586406707764E+02   -0.354608917236328125E+01   -0.525758171081542969E+01   -0.396956801414489746E+02    0.142686599493026733E+01   -0.324862041214723885E+07   -0.629460743175559845E+01    1
    0.196290681958198547E+04   -0.689360046386718750E+01   -0.669447898864746094E+01   -0.662064456939697266E+01   -0.117732703685760498E+02   -0.275575459003448486E+02    0.138951164484024048E+01   -0.322417383069895068E+07   -0.629660743175561777E+01    1
    0.101741015911102295E+04   -0.457204771041870117E+01   -0.103718397617340088E+02   -0.582232475280761719E+01   -0.964700388908386230E+01   -0.323704659938812256E+02    0.142242467403411865E+01   -0.317553494004149875E+07   -0.629860743175561844E+01    1
    0.198939722776412964E+03   -0.105397124290466309E+02   -0.914458036422729492E+00   -0.114857254028320312E+02   -0.197619080543518066E+01   -0.344434273242950439E+02    0.142484331130981445E+01   -0.315652583190541109E+07   -0.630060743175561555E+01    1
    0.947569835186004639E+03   -0.117583487033843994E+02   -0.659517788887023926E+01   -0.139246630668640137E+01   -0.114467060565948486E+02   -0.419510817527770996E+02    0.142016816139221191E+01   -0.312489702383664995E+07   -0.630260743175562688E+01    1
    0.864452558755874634E+03   -0.648207736015319824E+01   -0.109016089439392090E+02   -0.118763802051544189E+02   -0.516712832450866699E+01   -0.407285714149475098E+02    0.141994154453277588E+01   -0.309283931114248419E+07   -0.630460743175560623E+01    1
    0.178566878437995911E+04   -0.108146302700042725E+02   -0.106666023731231689E+02   -0.858831167221069336E+01   -0.484472751617431641E+01   -0.362661921977996826E+02    0.141528362035751343E+01   -0.307621107610021345E+07   -0.630660743175559624E+01    1
    0.288792473077774048E+03   -0.378373861312866211E+00   -0.116506662368774414E+02   -0.434538817405700684E+01   -0.569021558761596680E+01   -0.352384138107299805E+02    0.141600936651229858E+01   -0.300343678765205014E+07   -0.630860743175560490E+01    1
    0.174576389789581299E+03   -0.716702771186828613E+01   -0.877507853507995605E+01   -0.428907680511474609E+01   -0.984682273864746094E+01   -0.311865425109863281E+02    0.141567361354827881E+01   -0.299824925754200201E+07   -0.631060743175560468E+01    1
    0.115702999234199524E+04   -0.609331583976745605E+01   -0.844091391563415527E+01   -0.204326820373535156E+01   -0.418142366409301758E+01   -0.336496758460998535E+02    0.140450203418731689E+01   -0.293202595583582111E+07   -0.631260743175561778E+01    1
    0.174925535917282104E+03   -0.342809772491455078E+01   -0.721978783607482910E+01   -0.289499974250793457E+01   -0.943632388114929199E+01   -0.398744451999664307E+02    0.141077691316604614E+01   -0.291720593268155446E+07   -0.631460743175562911E+01    1
    0.819283264875411987E+03   -0.438272953033447266E+00   -0.683630490303039551E+01   -0.295455408096313477E+01   -0.736959528923034668E+01   -0.300255787372589111E+02    0.140707141160964966E+01   -0.290640605116574792E+07   -0.631660743175561201E+01    1
    0.620389223098754883E+03   -0.102596826553344727E+02   -0.123372173309326172E+01   -0.110909364223480225E+02   -0.528020310401916504E+01   -0.314297068119049072E+02    0.140881776809692383E+01   -0.289167099538021022E+07   -0.631860743175562067E+01    1
    0.719955211877822876E+03   -0.759255194664001465E+01   -0.631095743179321289E+01   -0.946619653701782227E+01   -0.116334722042083740E+02   -0.319817507266998291E+02    0.140851765871047974E+01   -0.288574362821746944E+07   -0.632060743175563289E+01    1
    0.513784706592559814E+03   -0.119251227378845215E+01   -0.488373827934265137E+01   -0.433313369750976562E+00   -0.102091641426086426E+02   -0.330572462081909180E+02    0.140846735239028931E+01   -0.287333797236180678E+07   -0.632260743175561224E+01    1
    0.198255752921104431E+04   -0.107122979164123535E+02   -0.506445837020874023E+01   -0.991921663284301758E+00   -0.108736152648925781E+02   -0.346427059173583984E+02    0.139698857069015503E+01   -0.280479722458517831E+07   -0.632460743175559870E+01    1
    0.391623425483703613E+03   -0.251377558708190918E+01   -0.536696290969848633E+01   -0.107254607677459717E+02   -0.473285365104675293E+01   -0.341828417778015137E+02    0.140113133192062378E+01   -0.279034447557788761E+07   -0.632660743175561624E+01    1
    0.111617321372032166E+04   -0.119535562992095947E+02   -0.154742431640625000E+01   -0.833544015884399414E+01   -0.504401850700378418E+01   -0.427166748046875000E+02    0.140061318874359131E+01   -0.277512972496101446E+07   -0.632860743175563911E+01    1
    0.150421034693717957E+04   -0.109986212253570557E+02   -0.575001239776611328E+00   -0.455629706382751465E+01   -0.678672909736633301E+01   -0.343069481849670410E+02    0.140254569053649902E+01   -0.277240640875637624E+07   -0.633060743175562202E+01    1
    0.106251659989356995E+04   -0.630404877662658691E+01   -0.789347362518310547E+01   -0.642172336578369141E+00   -0.345816993713378906E+01   -0.288874888420104980E+02    0.139962792396545410E+01   -0.276615580424429802E+07   -0.633260743175559249E+01    1
    0.149118050336837769E+04   -0.911729335784912109E+00   -0.225914168357849121E+01   -0.113209877014160156E+02   -0.114280686378479004E+02   -0.321237921714782715E+02    0.138577598333358765E+01   -0.275840777396087814E+07   -0.633460743175558871E+01    1
    0.314077311754226685E+03   -0.849709367752075195E+01   -0.720002532005310059E+01   -0.116971735954284668E+02   -0.406812644004821777E+01   -0.325790047645568848E+02    0.139799290895462036E+01   -0.271924842843701784E+07   -0.633660743175559649E+01    1
    0.162847567796707153E+04   -0.601081895828247070E+01   -0.111746420860290527E+02   -0.467029452323913574E+01   -0.214871406555175781E+00   -0.379805386066436768E+02    0.139161038398742676E+01   -0.271686635214848304E+07   -0.633860743175561048E+01    1
    0.132625102996826172E+04   -0.110428018569946289E+02   -0.536457324028015137E+01   -0.184116768836975098E+01   -0.614576339721679688E+01   -0.418693506717681885E+02    0.138960331678390503E+01   -0.267855743688312406E+07   -0.634060743175563069E+01    1
    0.147620538473129272E+04   -0.755398607254028320E+01   -0.862277197837829590E+01   -0.172040605545043945E+01   -0.958822131156921387E+01   -0.407904601097106934E+02    0.138681089878082275E+01   -0.265291620430436544E+07   -0.634260743175563579E+01    1
    0.187319189310073853E+04   -0.713344430923461914E+01   -0.103148732185363770E+02   -0.101929936408996582E+02   -0.278670787811279297E+01   -0.292307579517364502E+02    0.136941981315612793E+01   -0.263454796292230207E+07   -0.634460743175560893E+01    1
    0.996459579467773438E+03   -0.257328414916992188E+01   -0.295968818664550781E+01   -0.119674572944641113E+02   -0.460537004470825195E+01   -0.357343173027038574E+02    0.137932485342025757E+01   -0.256825085023889923E+07   -0.634660743175560604E+01    1
    0.150316064357757568E+04   -0.709881877899169922E+01   -0.766104125976562500E+01   -0.726778006553649902E+01   -0.112308154106140137E+02   -0.273816359043121338E+02    0.135704159736633301E+01   -0.253450484237305820E+07   -0.634860743175562181E+01    1
    0.185740330815315247E+04   -0.109998993873596191E+02   -0.106348829269409180E+02   -0.672863245010375977E+00   -0.959169960021972656E+01   -0.387632608413696289E+02    0.138240987062454224E+01   -0.252273917116687354E+07   -0.635060743175562870E+01    1
    0.930628490447998047E+03   -0.138714480400085449E+01   -0.469261050224304199E+01   -0.103839468955993652E+02   -0.624643349647521973E+01   -0.381664764881134033E+02    0.137548464536666870E+01   -0.251318451363259647E+07   -0.635260743175563292E+01    1
    0.134869468212127686E+04   -0.224311494827270508E+01   -0.708511376380920410E+01   -0.541758084297180176E+01   -0.738374948501586914E+01   -0.382223117351531982E+02    0.136773467063903809E+01   -0.251156646142571513E+07   -0.635460743175561582E+01    1
    0.128052976131439209E+04   -0.208695816993713379E+01   -0.116842002868652344E+02   -0.900626349449157715E+01   -0.505341124534606934E+01   -0.311635851860046387E+02    0.136832159757614136E+01   -0.250862046226801490E+07   -0.635660743175559517E+01    1
    0.375501435995101929E+03   -0.101096978187561035E+02   -0.995248603820800781E+01   -0.133225536346435547E+01   -0.113979649543762207E+02   -0.313444638252258301E+02    0.138360881805419922E+01   -0.249089367867923435E+07   -0.635860743175559318E+01    1
    0.193258535265922546E+04   -0.403981232643127441E+01   -0.327946829795837402E+01   -0.109254598617553711E+01   -0.110866019725799561E+02   -0.360028672218322754E+02    0.137486463785171509E+01   -0.248041511564149708E+07   -0.636060743175560539E+01    1
    0.147323396205902100E+04   -0.958078479766845703E+01   -0.806390047073364258E+01   -0.474676251411437988E+01   -0.978047204017639160E+01   -0.423685848712921143E+02    0.138034856319427490E+01   -0.245311108266501315E+07   -0.636260743175563359E+01    1
    0.737614554166793823E+03   -0.906827187538146973E+01   -0.989722251892089844E+01   -0.846269845962524414E+01   -0.946730303764343262E+01   -0.324192059040069580E+02    0.138076800107955933E+01   -0.244378612824619142E+07   -0.636460743175564847E+01    1
    0.122578210830688477E+04   -0.759593796730041504E+01   -0.167094469070434570E+00   -0.150885057449340820E+01   -0.121347427368164062E+01   -0.278527987003326416E+02    0.137879323959350586E+01   -0.243594708066205215E+07   -0.636660743175563049E+01    1
    0.533219337463378906E+03   -0.927650570869445801E+01   -0.183615231513977051E+01   -0.302579855918884277E+01   -0.895007658004760742E+01   -0.319898581504821777E+02    0.137929362058639526E+01   -0.242777599673277279E+07   -0.636860743175562583E+01    1
    0.159449638724327087E+04   -0.517375302314758301E+01   -0.267878293991088867E+01   -0.607165789604187012E+01   -0.542334794998168945E+01   -0.401642501354217529E+02    0.137267398834228516E+01   -0.240494442843017122E+07   -0.637060743175562383E+01    1
    0.314367115497589111E+03   -0.223023319244384766E+01   -0.922585916519165039E+01   -0.105218467712402344E+02   -0.275272464752197266E+01   -0.418774700164794922E+02    0.137278407812118530E+01   -0.236252131242572749E+07   -0.637260743175561917E+01    1
    0.119932208657264709E+04   -0.991838479042053223E+01   -0.835850143432617188E+01   -0.702137875556945801E+01   -0.251502227783203125E+01   -0.443147850036621094E+02    0.136082363128662109E+01   -0.235776093982033618E+07   -0.637460743175561362E+01    1
    0.198620595335960388E+04   -0.104688978195190430E+01   -0.236896991729736328E+00   -0.870950317382812500E+01   -0.255856347084045410E+01   -0.264645564556121826E+02    0.136988478899002075E+01   -0.235378383289060881E+07   -0.637660743175561517E+01    1
    0.350783067941665649E+03   -0.111953516006469727E+02   -0.300598812103271484E+01   -0.819772553443908691E+01   -0.416244006156921387E+01   -0.276741683483123779E+02    0.136678439378738403E+01   -0.232948395298675913E+07   -0.637860743175564071E+01    1
    0.121809285283088684E+04   -0.434890151023864746E+01   -0.100475671291351318E+02   -0.858908557891845703E+01   -0.885280680656433105E+01   -0.389553296566009521E+02    0.136352926492691040E+01   -0.227083449446384422E+07   -0.638060743175564671E+01    1
    0.943716430664062500E+03   -0.979927253723144531E+01   -0.113135075569152832E+02   -0.367540740966796875E+01   -0.265314531326293945E+01   -0.368014717102050781E+02    0.135882991552352905E+01   -0.226697328535109246E+07   -0.638260743175563405E+01    1
    0.122227852940559387E+04   -0.458872389793395996E+01   -0.795877718925476074E+01   -0.566736245155334473E+01   -0.843245601654052734E+01   -0.283083546161651611E+02    0.134669345617294312E+01   -0.222309585713955667E+07   -0.638460743175561074E+01    1
    0.278220015764236450E+03   -0.944162893295288086E+01   -0.103916623592376709E+02   -0.887060165405273438E-01   -0.935397863388061523E+01   -0.372408270835876465E+02    0.136605876684188843E+01   -0.222045098468268476E+07   -0.638660743175559809E+01    1
    0.903733479976654053E+03   -0.633723378181457520E+01   -0.662065672874450684E+01   -0.905065369606018066E+01   -0.466675114631652832E+01   -0.269594132900238037E+02    0.134370744228363037E+01   -0.218550708142503910E+07   -0.638860743175559342E+01    1
    0.480659765005111694E+03   -0.456355190277099609E+01   -0.511789798736572266E+00   -0.797240138053894043E+01   -0.499193000793457031E+01   -0.307834088802337646E+02    0.136199212074279785E+01   -0.217108076383568952E+07   -0.639060743175560653E+01    1
    0.156591997146606445E+04   -0.140409493446350098E+01   -0.706337857246398926E+01   -0.108239457607269287E+02   -0.530168366432189941E+01   -0.447262179851531982E+02    0.134025305509567261E+01   -0.216954057865967648E+07   -0.639260743175562762E+01    1
    0.224889558553695679E+03   -0.104510650634765625E+02   -0.102754569053649902E+02   -0.537901210784912109E+01   -0.107862489223480225E+02   -0.308605802059173584E+02    0.135967326164245605E+01   -0.215103730253549991E+07   -0.639460743175562918E+01    1
    0.822635203599929810E+03   -0.118551793098449707E+02   -0.201450204849243164E+01   -0.435405278205871582E+01   -0.433643102645874023E+00   -0.375676143169403076E+02    0.135614240169525146E+01   -0.214910138812082773E+07   -0.639660743175562985E+01    1
    0.171975857019424438E+03   -0.979315423965454102E+01   -0.118693900108337402E+01   -0.276625156402587891E+00   -0.492413020133972168E+01   -0.326097130775451660E+02    0.135881519317626953E+01   -0.212061473350765370E+07   -0.639860743175563318E+01    1
    0.217115479707717896E+03   -0.859576177597045898E+01   -0.117515544891357422E+02   -0.486574244499206543E+01   -0.992740559577941895E+01   -0.373201012611389160E+02    0.135839939117431641E+01   -0.211736864428744931E+07   -0.640060743175562852E+01    1
    0.135764360427856445E+04   -0.422649765014648438E+01   -0.548386073112487793E+01   -0.534873247146606445E+00   -0.655500984191894531E+01   -0.267038726806640625E+02    0.135265964269638062E+01   -0.209804007261876715E+07   -0.640260743175562119E+01    1
    0.199881451129913330E+04   -0.101139485836029053E+02   -0.301254200935363770E+01   -0.195648479461669922E+01   -0.429974484443664551E+01   -0.315386950969696045E+02    0.133852934837341309E+01   -0.203109470933342702E+07   -0.640460743175560676E+01    1
    0.608656531572341919E+03   -0.480279278755187988E+01   -0.339464879035949707E+01   -0.400987744331359863E+01   -0.118806638717651367E+02   -0.354543685913085938E+02    0.134973329305648804E+01   -0.202104592034012359E+07   -0.640660743175560299E+01    1
    0.629583328962326050E+03   -0.113823766708374023E+02   -0.619167494773864746E+01   -0.384926748275756836E+01   -0.186034584045410156E+01   -0.404497611522674561E+02    0.134356015920639038E+01   -0.201860354759396892E+07   -0.640860743175561609E+01    1
    0.156803685426712036E+03   -0.116678516864776611E+02   -0.103264689445495605E+02   -0.185840034484863281E+01   -0.539024448394775391E+01   -0.400309395790100098E+02    0.135054367780685425E+01   -0.201667999172700825E+07   -0.641060743175561232E+01    1
    0.213064342737197876E+03   -0.646450066566467285E+01   -0.115325188636779785E+02   -0.349848389625549316E+01   -0.319746923446655273E+01   -0.307622265815734863E+02    0.134721350669860840E+01   -0.199144763549690507E+07   -0.641260743175561654E+01    1
    0.935965228080749512E+03   -0.800596332550048828E+01   -0.702395439147949219E+00   -0.818652534484863281E+01   -0.465470623970031738E+01   -0.383184885978698730E+02    0.134795993566513062E+01   -0.198599084121371014E+07   -0.641460743175561809E+01    1
    0.146172652244567871E+04   -0.937823581695556641E+01   -0.559815645217895508E+01   -0.270717144012451172E+01   -0.512962818145751953E+01   -0.274493646621704102E+02    0.131994515657424927E+01   -0.195773838662078721E+07   -0.641660743175560100E+01    1
    0.175614798665046692E+04   -0.256301093101501465E+01   -0.103544518947601318E+02   -0.343642473220825195E+01   -0.675324082374572754E+01   -0.364623928070068359E+02    0.132261598110198975E+01   -0.194622122611336992E+07   -0.641860743175561765E+01    1
    0.507068938016891479E+03   -0.825366067886352539E+01   -0.565966701507568359E+01   -0.104339475631713867E+02   -0.592275023460388184E+01   -0.394892835617065430E+02    0.134350436925888062E+01   -0.192468298046675185E+07   -0.642060743175561655E+01    1
    0.130482412576675415E+04   -0.162055277824401855E+01   -0.117647831439971924E+02   -0.109772830009460449E+02   -0.817392110824584961E+00   -0.377544856071472168E+02    0.132858258485794067E+01   -0.188305554953782912E+07   -0.642260743175562077E+01    1
    0.947015255689620972E+03   -0.537438440322875977E+01   -0.926642918586730957E+01   -0.381457471847534180E+01   -0.946169543266296387E+01   -0.414317643642425537E+02    0.133782994747161865E+01   -0.187803500914468686E+07   -0.642460743175562232E+01    1
    0.104462215304374695E+04   -0.743573641777038574E+01   -0.208678793907165527E+01   -0.654508852958679199E+01   -0.891244411468505859E-01   -0.350655472278594971E+02    0.133120787143707275E+01   -0.180811479286907567E+07   -0.642660743175561855E+01    1
    0.392314356565475464E+03   -0.556275844573974609E+01   -0.108201670646667480E+02   -0.112158894538879395E+02   -0.622183585166931152E+01   -0.348790419101715088E+02    0.133268409967422485E+01   -0.179125790353322378E+07   -0.642860743175561922E+01    1
    0.565243500471115112E+03   -0.929369544982910156E+01   -0.107941789627075195E+02   -0.799002742767333984E+01   -0.107508816719055176E+02   -0.257296812534332275E+02    0.131714522838592529E+01   -0.177105260098375659E+07   -0.643060743175561011E+01    1
    0.133674523234367371E+04   -0.844884896278381348E+01   -0.654159092903137207E+01   -0.422467589378356934E+01   -0.927527117729187012E+01   -0.270002150535583496E+02    0.130380952358245850E+01   -0.176171946760520921E+07   -0.643260743175562411E+01    1
    0.123282720446586609E+04   -0.823388814926147461E+01   -0.286916184425354004E+01   -0.320788478851318359E+01   -0.118649768829345703E+02   -0.411272490024566650E+02    0.132753872871398926E+01   -0.175835164574607788E+07   -0.643460743175560967E+01    1
    0.114781606793403625E+04   -0.808089423179626465E+01   -0.109327390193939209E+02   -0.402970075607299805E+00   -0.106516141891479492E+02   -0.309871172904968262E+02    0.132618296146392822E+01   -0.172020000688476558E+07   -0.643660743175559968E+01    1
    0.530276679992675781E+03   -0.757413125038146973E+01   -0.595697736740112305E+01   -0.281557917594909668E+01   -0.675362706184387207E+01   -0.287853109836578369E+02    0.131919878721237183E+01   -0.170667145888271020E+07   -0.643860743175561723E+01    1
    0.120949673652648926E+03   -0.105961954593658447E+02   -0.783308458328247070E+01   -0.270076274871826172E+00   -0.142312788963317871E+01   -0.367060720920562744E+02    0.132608497142791748E+01   -0.170476068690170953E+07   -0.644060743175560368E+01    1
    0.167029941082000732E+03   -0.390084099769592285E+01   -0.236143040657043457E+01   -0.616921305656433105E+01   -0.408968997001647949E+01   -0.341482949256896973E+02    0.132447868585586548E+01   -0.169526370100736013E+07   -0.644260743175559814E+01    1
    0.197300431132316589E+04   -0.680650305747985840E+01   -0.598429298400878906E+01   -0.929915857315063477E+01   -0.495057463645935059E+01   -0.303253591060638428E+02    0.131072741746902466E+01   -0.167340670964469481E+07   -0.644460743175559880E+01    1
    0.373075985908508301E+03   -0.992296028137207031E+01   -0.107353262901306152E+02   -0.296148490905761719E+01   -0.590421152114868164E+01   -0.317103171348571777E+02    0.132123517990112305E+01   -0.166070848774873582E+07   -0.644660743175560125E+01    1
    0.292728888988494873E+03   -0.812191772460937500E+01   -0.245175933837890625E+01   -0.741157078742980957E+01   -0.643760347366333008E+01   -0.324691164493560791E+02    0.501429617404937744E+00   -0.163973556965493783E+07   -0.644860743175560280E+01    1
