    0.807062971591949463E+03   -0.458696007728576660E+00   -0.149880551099777226E+01    0.950266540050506592E+01    0.509908622503280640E+01   -0.343783816695213318E+01   -0.125999939441680908E+02    0.147516053915023804E+01   -0.157803402100263178E+09   -0.623460743175563081E+01    1
    0.678598248958587646E+03    0.228071975708007812E+01   -0.138604527115821829E+01    0.977102613449096680E+01    0.304510247707366943E+01   -0.457394188642501831E+01   -0.370055431127548218E+01    0.147655421495437622E+01   -0.155539247208193600E+09   -0.623660743175562082E+01    1
    0.119508553743362427E+04   -0.985149264335632324E+00   -0.763025695085525646E+00    0.911641657352447510E+01    0.116704532504081726E+01   -0.571308186650276184E+01   -0.136969831585884094E+02    0.146698391437530518E+01   -0.153667400564712882E+09   -0.623860743175562416E+01    1
    0.146775023937225342E+04    0.388961017131805420E+00   -0.107734515666961661E+01    0.106375666856765747E+02    0.519159531593322754E+01    0.141778582334518433E+01   -0.526175850629806519E+01    0.145398831367492676E+01   -0.152181916246032119E+09   -0.624060743175563726E+01    1
    0.943249499797821045E+03    0.130460637807846069E+01   -0.134461605548858643E+01    0.520257651805877686E+01    0.114214730262756348E+01   -0.395362427830696106E+01   -0.262281960248947144E+01    0.146187168359756470E+01   -0.150055542240569532E+09   -0.624260743175562549E+01    1
    0.780339312553405762E+03    0.126419544219970703E+00    0.130433768033981323E+00    0.666431641578674316E+01    0.225643256306648254E+01   -0.329864224791526794E+01   -0.132385819554328918E+02    0.146053183078765869E+01   -0.148086953188027859E+09   -0.624460743175562794E+01    1
    0.154449924230575562E+04   -0.156094026565551758E+01   -0.153340623974800105E+01    0.101273075342178345E+02    0.497852313518524170E+01   -0.562504684925079346E+01   -0.684476339817047119E+01    0.145414465665817261E+01   -0.145774706955939949E+09   -0.624660743175561439E+01    1
    0.726980280876159668E+03    0.272929626703262329E+01   -0.145887497067451477E+01    0.827249670028686523E+01    0.532980233430862427E+00   -0.126346832513809204E+01   -0.105594347715377808E+02    0.146414697170257568E+01   -0.143965944596187383E+09   -0.624860743175559463E+01    1
    0.118743900060653687E+04    0.113440382480621338E+01   -0.204972982406616433E+00    0.714903557300567627E+01    0.287214368581771851E+01   -0.537189906835556030E+01   -0.514488011598587036E+01    0.144915479421615601E+01   -0.143310178067977935E+09   -0.625060743175561750E+01    1
    0.507800698280334473E+03   -0.104913365840911865E+01   -0.587761288881301969E+00    0.738886725902557373E+01    0.578650885820388794E+01   -0.206250464916229248E+01   -0.866467565298080444E+01    0.145701539516448975E+01   -0.141104576544962794E+09   -0.625260743175562173E+01    1
    0.106753079891204834E+04   -0.516489565372467041E+00   -0.121566677689552316E+01    0.552486431598663330E+01    0.339527228474617004E+01   -0.471087455749511719E+00   -0.463632917404174805E+01    0.144733619689941406E+01   -0.139141586081212610E+09   -0.625460743175560463E+01    1
    0.106567336320877075E+04   -0.608129501342773438E-01   -0.979076910018920943E+00    0.624394059181213379E+01    0.451396974921226501E+01   -0.509630253911018372E+01   -0.260496914386749268E+01    0.144556272029876709E+01   -0.138509954480612159E+09   -0.625660743175562306E+01    1
    0.525236594676971436E+03    0.105494815111160278E+01   -0.332117187976837203E+00    0.107735010385513306E+02    0.570899385213851929E+01   -0.594516223669052124E+01   -0.105417935252189636E+02    0.144702666997909546E+01   -0.135674578372461498E+09   -0.625860743175563883E+01    1
    0.148118312358856201E+04    0.206862765550613403E+01   -0.109964761734008798E+01    0.528310465812683105E+01    0.262581327557563782E+01   -0.502183279395103455E+01   -0.688337081670761108E+01    0.143630445003509521E+01   -0.132110883306829542E+09   -0.626060743175564038E+01    1
    0.606339418888092041E+03   -0.122600775957107544E+01    0.248177939653396518E+00    0.103809229135513306E+02    0.387691259384155273E+01   -0.557283720374107361E+01   -0.342002540826797485E+01    0.143299651145935059E+01   -0.128445521122173831E+09   -0.626260743175563128E+01    1
    0.146164696216583252E+04    0.572549879550933838E+00   -0.437743091583252086E+00    0.105686117410659790E+02    0.270883345603942871E+01   -0.118047586083412170E+01   -0.123761793971061707E+02    0.142182916402816772E+01   -0.127760581534342483E+09   -0.626460743175563195E+01    1
    0.178675820827484131E+04    0.295958119630813599E+01   -0.192599077224731441E+01    0.100117897987365723E+02    0.865591049194335938E+00   -0.488970673084259033E+01   -0.882376843690872192E+01    0.143760544061660767E+01   -0.127092324132239699E+09   -0.626660743175561752E+01    1
    0.114942277669906616E+04   -0.560475587844848633E-01   -0.191297401189804073E+01    0.961400210857391357E+01    0.222996065020561218E+01   -0.289791262149810791E+01   -0.457064038515090942E+01    0.142084270715713501E+01   -0.126343827288852036E+09   -0.626860743175560398E+01    1
    0.155489901304244995E+04    0.125170725584030151E+01   -0.410745000839233487E+00    0.105526801347732544E+02    0.220053568482398987E+01   -0.355688309669494629E+01   -0.144203618168830872E+02    0.141778618097305298E+01   -0.126303168666206971E+09   -0.627060743175561264E+01    1
    0.174126667976379395E+04    0.319931089878082275E+00   -0.190910051465034480E+01    0.855840480327606201E+01    0.306942319869995117E+01   -0.504161542654037476E+01   -0.281834864616394043E+01    0.141138291358947754E+01   -0.125777327043520331E+09   -0.627260743175561153E+01    1
    0.153760172128677368E+04    0.269925582408905029E+01   -0.851927220821380615E+00    0.918145835399627686E+01    0.530041667819023132E+01    0.804471373558044434E-01   -0.886976259946823120E+01    0.143404412269592285E+01   -0.125438505136194855E+09   -0.627460743175562907E+01    1
    0.916304707527160645E+03    0.398464977741241455E+00   -0.378189939260482832E+00    0.944601392745971680E+01    0.821455240249633789E+00   -0.210854521393775940E+01   -0.807677668333053589E+01    0.142735159397125244E+01   -0.125001574552639931E+09   -0.627660743175563507E+01    1
    0.109088931083679199E+04   -0.146029186248779297E+01   -0.615727239847183361E+00    0.758030366897583008E+01    0.568770354986190796E+01   -0.114202550053596497E+01   -0.119214076399803162E+02    0.142980194091796875E+01   -0.124685313383691013E+09   -0.627860743175562508E+01    1
    0.650977373123168945E+03    0.741923928260803223E+00   -0.162904015183448792E+01    0.779980671405792236E+01    0.770455747842788696E+00   -0.112607091665267944E+00   -0.619584029912948608E+01    0.142861974239349365E+01   -0.123951171712189704E+09   -0.628060743175561775E+01    1
    0.119947031736373901E+04   -0.110689085721969604E+01    0.180236482620239169E+00    0.633523225784301758E+01    0.345175006985664368E+01   -0.241014531254768372E+01   -0.631158274412155151E+01    0.142153728008270264E+01   -0.120974542776881397E+09   -0.628260743175562553E+01    1
    0.978584921360015869E+03    0.261799412965774536E+01   -0.118815600872040017E+00    0.942305529117584229E+01    0.398679217696189880E+01   -0.394030272960662842E+00   -0.128186781406402588E+02    0.142696636915206909E+01   -0.119496123566147149E+09   -0.628460743175561731E+01    1
    0.841654801368713379E+03   -0.580745160579681396E+00   -0.159991893768310556E+01    0.705749428272247314E+01    0.206741359829902649E+01   -0.432268640398979187E+01   -0.145544343590736389E+02    0.142140495777130127E+01   -0.118991257540487379E+09   -0.628660743175561265E+01    1
    0.445593750476837158E+03    0.179581779241561890E+01    0.206718701124191107E+00    0.102302621603012085E+02    0.100599053502082825E+01   -0.342443606257438660E+01   -0.142126395702362061E+02    0.142485320568084717E+01   -0.118721394473927945E+09   -0.628860743175561243E+01    1
    0.879839336872100830E+03    0.178981411457061768E+01   -0.197113624215126038E+01    0.650425791740417480E+01    0.105306464433670044E+01   -0.459125778079032898E+01   -0.865128916501998901E+01    0.142002826929092407E+01   -0.117753568054265440E+09   -0.629060743175560244E+01    1
    0.175955748558044434E+04    0.100125807523727417E+01   -0.283457809686660900E+00    0.808760058879852295E+01    0.227625814080238342E+01   -0.896353036165237427E+00   -0.144805839657783508E+02    0.140041196346282959E+01   -0.117355842377043396E+09   -0.629260743175560666E+01    1
    0.101451882123947144E+04    0.886522412300109863E+00   -0.157222936153411874E+01    0.725298690795898438E+01    0.147253251075744629E+01   -0.378758257627487183E+01   -0.567747962474822998E+01    0.141317993402481079E+01   -0.116805410565271318E+09   -0.629460743175559845E+01    1
    0.127426316738128662E+04    0.284250396490097046E+01   -0.735442090034484908E+00    0.799696302413940430E+01    0.294040581583976746E+01   -0.458636587858200073E+01   -0.226925545930862427E+01    0.142178660631179810E+01   -0.116251368236054391E+09   -0.629660743175561777E+01    1
    0.437097978591918945E+03   -0.743180632591247559E+00   -0.101181489229202448E+00    0.809782266616821289E+01    0.480936646461486816E+01   -0.352090439200401306E+01   -0.137741166353225708E+02    0.142013114690780640E+01   -0.115711836204630300E+09   -0.629860743175561844E+01    1
    0.958841562271118164E+03   -0.998481333255767822E+00   -0.125487717986106873E+01    0.538522493839263916E+01    0.309303286671638489E+01    0.140202024579048157E+01   -0.146270124316215515E+02    0.141554373502731323E+01   -0.115398777156516135E+09   -0.630060743175561555E+01    1
    0.105716348886489868E+04   -0.186587762832641602E+01   -0.161183869838714600E+01    0.970227861404418945E+01    0.151298519968986511E+01    0.130408161878585815E+01   -0.112939381003379822E+02    0.141628533601760864E+01   -0.114981364843273550E+09   -0.630260743175562688E+01    1
    0.133671911954879761E+04    0.110404074192047119E+00   -0.320003443956375255E+00    0.996456325054168701E+01    0.185569238662719727E+01   -0.459774345159530640E+00   -0.991742032766342163E+01    0.140645909309387207E+01   -0.114268951160907343E+09   -0.630460743175560623E+01    1
    0.694901359081268311E+03    0.156672108173370361E+01   -0.415902489423751964E+00    0.920344388484954834E+01    0.271865510940551758E+01    0.115362346172332764E+00   -0.387452906370162964E+01    0.141409444808959961E+01   -0.113871366206478655E+09   -0.630660743175559624E+01    1
    0.135695114135742188E+04   -0.486945033073425293E+00   -0.789136946201324463E+00    0.739463901519775391E+01    0.480911993980407715E+01   -0.245586043596267700E+01   -0.893336391448974609E+01    0.140667331218719482E+01   -0.113791154316159666E+09   -0.630860743175560490E+01    1
    0.499249184131622314E+03   -0.164066147804260254E+01   -0.125590974688529977E+01    0.523916578292846680E+01    0.106439921259880066E+01   -0.698482990264892578E-02   -0.526455342769622803E+01    0.141643321514129639E+01   -0.113259448867715538E+09   -0.631060743175560468E+01    1
    0.147463691234588623E+04   -0.932234942913055420E+00   -0.962103027105331465E+00    0.875191581249237061E+01    0.554377734661102295E+00   -0.130412167310714722E+01   -0.946351021528244019E+01    0.140534287691116333E+01   -0.112966478343689948E+09   -0.631260743175561778E+01    1
    0.439185059070587158E+03    0.223726022243499756E+01   -0.174496183991432186E+01    0.643875193595886230E+01    0.360318383574485779E+01    0.666364967823028564E+00   -0.270594739913940430E+01    0.141649967432022095E+01   -0.111921082564133167E+09   -0.631460743175562911E+01    1
    0.759942066669464111E+03    0.212607759237289429E+01    0.213467812538146617E+00    0.512417304515838623E+01    0.639928728342056274E+00    0.108257496356964111E+01   -0.449616855382919312E+01    0.141211348772048950E+01   -0.110792049750797033E+09   -0.631660743175561201E+01    1
    0.670273625850677490E+03   -0.692796826362609863E+00    0.158222323656081798E+00    0.534421002864837646E+01    0.538771072030067444E+01    0.237756460905075073E+00   -0.977785015106201172E+01    0.140875226259231567E+01   -0.110147355890932292E+09   -0.631860743175562067E+01    1
    0.837054979801177979E+03   -0.490796685218811035E+00   -0.696328610181808472E+00    0.105732702016830444E+02    0.281697982549667358E+01    0.979939341545104980E+00   -0.588863217830657959E+01    0.140451776981353760E+01   -0.108613544874444768E+09   -0.632060743175563289E+01    1
    0.178106256723403931E+04    0.795483469963073730E+00   -0.420477616786956832E+00    0.926025557518005371E+01    0.598746395111083984E+01   -0.117870336771011353E+01   -0.558798247575759888E+01    0.138450825214385986E+01   -0.107687407324482068E+09   -0.632260743175561224E+01    1
    0.617505061626434326E+03   -0.111759436130523682E+01   -0.140246256589889517E+01    0.928883254528045654E+01    0.353215649724006653E+01   -0.340881621837615967E+01   -0.149000802040100098E+02    0.140179407596588135E+01   -0.104583325819788247E+09   -0.632460743175559870E+01    1
    0.144413429498672485E+04    0.214356946945190430E+01   -0.158740776777267456E+01    0.864341616630554199E+01    0.338322076201438904E+01   -0.374198368191719055E+01   -0.574218589067459106E+01    0.139564067125320435E+01   -0.104381970915819407E+09   -0.632660743175561624E+01    1
    0.894941985607147217E+03    0.471942007541656494E+00   -0.163011384606361398E+01    0.655370712280273438E+01    0.500095263123512268E+01    0.269693970680236816E+00   -0.696641725301742554E+01    0.139414197206497192E+01   -0.103353138824811071E+09   -0.632860743175563911E+01    1
    0.633217287063598633E+03    0.136187392473220825E+01   -0.126544906497001652E+01    0.845290386676788330E+01    0.340442091226577759E+01   -0.581126680970191956E+01   -0.755887860059738159E+01    0.139702945947647095E+01   -0.102949174591553748E+09   -0.633060743175562202E+01    1
    0.661130309104919434E+03    0.104895341396331787E+01   -0.778837323188781738E+00    0.104477921724319458E+02    0.627392351627349854E+00    0.246655136346817017E+00   -0.129664486646652222E+02    0.139252829551696777E+01   -0.101026772470023394E+09   -0.633260743175559249E+01    1
    0.112246279716491699E+04    0.180293458700180054E+01    0.256473982334136874E+00    0.958486044406890869E+01    0.271011361479759216E+01   -0.377809873223304749E+01   -0.329369062185287476E+01    0.138520735502243042E+01   -0.997590672218813449E+08   -0.633460743175558871E+01    1
    0.132778934240341187E+04   -0.482095479965209961E-01   -0.944045579433441251E+00    0.897452664375305176E+01    0.530637261271476746E+01    0.147681990265846252E+01   -0.220383167266845703E+01    0.138082021474838257E+01   -0.986295017364455014E+08   -0.633660743175559649E+01    1
    0.101894657611846924E+04    0.276981669664382935E+01   -0.158983619213104244E+01    0.592046833038330078E+01    0.112115138769149780E+01    0.118773365020751953E+01   -0.121097909212112427E+02    0.139154899120330811E+01   -0.970683249019389451E+08   -0.633860743175561048E+01    1
    0.435345518589019775E+03    0.278607028722763062E+01   -0.175051716566085824E+01    0.986696088314056396E+01    0.521272957324981689E+01    0.110049882531166077E+01   -0.862602174282073975E+01    0.138883918523788452E+01   -0.946326752518447936E+08   -0.634060743175563069E+01    1
    0.152124395370483398E+04    0.100247997045516968E+01   -0.183757262825965872E+01    0.725747728347778320E+01    0.369232222437858582E+01    0.575491279363632202E+00   -0.116955280900001526E+02    0.136656725406646729E+01   -0.941783951241807342E+08   -0.634260743175563579E+01    1
    0.135641958713531494E+04   -0.967380523681640625E+00   -0.826080554723739757E+00    0.820535135269165039E+01    0.261555266380310059E+01   -0.390069177746772766E+01   -0.390582567453384399E+01    0.137147724628448486E+01   -0.936895173649096489E+08   -0.634460743175560893E+01    1
    0.134224661588668823E+04    0.157230377197265625E+00    0.127864414453506381E+00    0.612494170665740967E+01    0.449199658632278442E+01    0.734017431735992432E+00   -0.865550595521926880E+01    0.137366110086441040E+01   -0.930874949577687383E+08   -0.634660743175560604E+01    1
    0.167329574823379517E+04    0.453511357307434082E+00   -0.869461530447006359E+00    0.850854647159576416E+01    0.358507475256919861E+01    0.723015904426574707E+00   -0.788322275876998901E+01    0.136256188154220581E+01   -0.929448929208610654E+08   -0.634860743175562181E+01    1
    0.838160896301269531E+03    0.175098824501037598E+01    0.146152859926223400E+00    0.106972755193710327E+02    0.640770912170410156E+00   -0.319159439206123352E+01   -0.990487921237945557E+01    0.137715405225753784E+01   -0.916928366912760586E+08   -0.635060743175562870E+01    1
    0.176631089448928833E+04   -0.434608459472656250E-01   -0.168072512149810782E+01    0.732428681850433350E+01    0.549855804443359375E+01   -0.500944188237190247E+01   -0.890290415287017822E+01    0.135979199409484863E+01   -0.914675875721030980E+08   -0.635260743175563292E+01    1
    0.624152827262878418E+03   -0.138553202152252197E+00   -0.159236688613891597E+01    0.519325530529022217E+01    0.490373826026916504E+01   -0.559385275840759277E+01   -0.808975946903228760E+01    0.137707865238189697E+01   -0.910015084660138190E+08   -0.635460743175561582E+01    1
    0.953948593139648438E+03    0.270380842685699463E+01   -0.161851912736892700E+01    0.987728595733642578E+01    0.413613769412040710E+01   -0.294400066137313843E+00   -0.116024944782257080E+02    0.137848138809204102E+01   -0.897595103980598748E+08   -0.635660743175559517E+01    1
    0.700826227664947510E+03    0.613519132137298584E+00   -0.178634938001632682E+01    0.666264522075653076E+01    0.199822142720222473E+01   -0.421185037493705750E+01   -0.478439027070999146E+01    0.137199598550796509E+01   -0.891358703532181978E+08   -0.635860743175559318E+01    1
    0.170695406198501587E+04    0.362233400344848633E+00   -0.834448844194412231E+00    0.710774278640747070E+01    0.229391285777091980E+01   -0.170065820217132568E+00   -0.145268748998641968E+02    0.135552752017974854E+01   -0.890883025448534191E+08   -0.636060743175560539E+01    1
    0.730220425128936768E+03    0.665752172470092773E+00   -0.232043045759201094E+00    0.666324675083160400E+01    0.415369111299514771E+01   -0.182879036664962769E+01   -0.893699491024017334E+01    0.136238491535186768E+01   -0.846762263043636233E+08   -0.636260743175563359E+01    1
    0.127134312391281128E+04    0.115272420644760132E+01    0.198036748170852483E+00    0.822735226154327393E+01    0.412874063849449158E+01   -0.472492834925651550E+01   -0.880627053976058960E+01    0.135915780067443848E+01   -0.843836002976928204E+08   -0.636460743175564847E+01    1
    0.160614309310913086E+04    0.181748884916305542E+01    0.175103902816768908E-01    0.701399457454681396E+01    0.189318415522575378E+01   -0.531837156414985657E+01   -0.558053839206695557E+01    0.136084032058715820E+01   -0.839791288551932573E+08   -0.636660743175563049E+01    1
    0.967452406883239746E+03   -0.448188006877899170E+00   -0.808035171031951993E+00    0.633565783500671387E+01    0.262936756014823914E+01   -0.829530715942382812E+00   -0.128867697715759277E+02    0.135980057716369629E+01   -0.834541160907566696E+08   -0.636860743175562583E+01    1
    0.107203757762908936E+04   -0.100721371173858643E+01   -0.179074985384941110E+01    0.870905947685241699E+01    0.384002238512039185E+01   -0.137368923425674438E+01   -0.132692307829856873E+02    0.135999846458435059E+01   -0.833011178106388450E+08   -0.637060743175562383E+01    1
    0.791381371021270752E+03    0.159795868396759033E+01   -0.198063525557518005E+01    0.539924860000610352E+01    0.194566345214843750E+01   -0.417837283015251160E+01   -0.100924612879753113E+02    0.136110585927963257E+01   -0.830742632073888779E+08   -0.637260743175561917E+01    1
    0.154662270545959473E+04    0.309068143367767334E+00   -0.129563451409339914E+01    0.508831083774566650E+01    0.425750297307968140E+01   -0.437316209077835083E+00   -0.675619298219680786E+01    0.134687662124633789E+01   -0.826531903895660937E+08   -0.637460743175561362E+01    1
    0.596519684791564941E+03    0.186734396219253540E+01   -0.684147006273269742E+00    0.502120590209960938E+01    0.627733290195465088E+00    0.354199647903442383E+00   -0.388915067911148071E+01    0.136207777261734009E+01   -0.822763374299258888E+08   -0.637660743175561517E+01    1
    0.525064277648925781E+03    0.253149199485778809E+01    0.116715925931930364E+00    0.747064709663391113E+01    0.573188754916191101E+01   -0.267587399482727051E+01   -0.701443845033645630E+01    0.136443388462066650E+01   -0.818435337746782303E+08   -0.637860743175564071E+01    1
    0.106794277429580688E+04    0.294187444448471069E+01   -0.690564632415771484E+00    0.724202060699462891E+01    0.332199475169181824E+01   -0.633564502000808716E+00   -0.662206774950027466E+01    0.136252671480178833E+01   -0.811890029885408580E+08   -0.638060743175564671E+01    1
    0.622379755973815918E+03    0.199499058723449707E+01   -0.228190386295318737E+00    0.797476971149444580E+01    0.293775796890258789E+01    0.142578640580177307E+01   -0.203069609403610229E+01    0.135981225967407227E+01   -0.809346395095503628E+08   -0.638260743175563405E+01    1
    0.172264792919158936E+04    0.150234478712081909E+01   -0.607099574804306208E+00    0.642980480194091797E+01    0.184169095754623413E+01    0.430175006389617920E+00   -0.128761696815490723E+02    0.134046947956085205E+01   -0.801080431142433584E+08   -0.638460743175561074E+01    1
    0.155129086971282959E+04    0.181378382444381714E+01   -0.201595890522003218E+00    0.104434745311737061E+02    0.198876824975013733E+01   -0.270084580779075623E+01   -0.506223505735397339E+01    0.134653633832931519E+01   -0.797740714741911590E+08   -0.638660743175559809E+01    1
    0.502882778644561768E+03    0.113883483409881592E+01   -0.121511361598968515E+01    0.547462546825408936E+01    0.463818284869194031E+01   -0.476102820038795471E+01   -0.318236333131790161E+01    0.135287779569625854E+01   -0.780140211158753932E+08   -0.638860743175559342E+01    1
    0.103571606874465942E+04   -0.187686067819595337E+01   -0.147351899743080139E+01    0.912330627441406250E+01    0.164346271753311157E+01   -0.297483882308006287E+01   -0.145067804455757141E+02    0.135075122117996216E+01   -0.773817036135412008E+08   -0.639060743175560653E+01    1
    0.131605150699615479E+04   -0.180276942253112793E+01   -0.479860228300094782E+00    0.602741801738739014E+01    0.227187019586563110E+01    0.146331229805946350E+01   -0.108144622445106506E+02    0.134866315126419067E+01   -0.771731498823835105E+08   -0.639260743175562762E+01    1
    0.567959201335906982E+03    0.141781109571456909E+01   -0.186957165002822867E+01    0.764076745510101318E+01    0.995881378650665283E+00   -0.564100286364555359E+01   -0.125360121726989746E+02    0.135071086883544922E+01   -0.768564655528104305E+08   -0.639460743175562918E+01    1
    0.523706436157226562E+03    0.228094923496246338E+01   -0.186960276961326599E+01    0.876562941074371338E+01    0.115245872735977173E+01   -0.964901804924011230E+00   -0.557351970672607422E+01    0.135154473781585693E+01   -0.757238607831310332E+08   -0.639660743175562985E+01    1
    0.167811561822891235E+04    0.265507715940475464E+01   -0.283656591176986828E+00    0.505312132835388184E+01    0.377645668387413025E+01    0.137180516123771667E+01   -0.875685226917266846E+01    0.134342807531356812E+01   -0.738060808492416143E+08   -0.639860743175563318E+01    1
    0.456070041656494141E+03   -0.144265455007553101E+01   -0.114250627756118783E+01    0.762366819381713867E+01    0.623649239540100098E+00   -0.473427450656890869E+01   -0.370257437229156494E+01    0.134593856334686279E+01   -0.734847498417574912E+08   -0.640060743175562852E+01    1
    0.478697144985198975E+03    0.529813766479492188E-02    0.113083434104919167E+00    0.830000615119934082E+01    0.645148038864135742E+00    0.134328478574752808E+01   -0.111626519560813904E+02    0.134305298328399658E+01   -0.730811816832016706E+08   -0.640260743175562119E+01    1
    0.142964205741882324E+04    0.276988434791564941E+01   -0.821666783094406217E+00    0.691767001152038574E+01    0.335009759664535522E+01   -0.516470736265182495E+01   -0.117809641957283020E+02    0.134395760297775269E+01   -0.728576474788472056E+08   -0.640460743175560676E+01    1
    0.178376381397247314E+04   -0.405173718929290771E+00   -0.920865052938461437E+00    0.889276039600372314E+01    0.378969690203666687E+01   -0.224755614995956421E+00   -0.641606646776199341E+01    0.132666045427322388E+01   -0.727421502219378948E+08   -0.640660743175560299E+01    1
    0.508509659767150879E+03    0.279911983013153076E+01   -0.163611745834350586E+01    0.103318728208541870E+02    0.491168212890625000E+01   -0.434917277097702026E+01   -0.734096926450729370E+01    0.134510052204132080E+01   -0.719456556029223651E+08   -0.640860743175561609E+01    1
    0.862296879291534424E+03    0.138574588298797607E+01    0.211681067943572110E-01    0.655480074882507324E+01    0.426666995882987976E+01   -0.304689323902130127E+01   -0.131936811208724976E+02    0.133381927013397217E+01   -0.702684641286970973E+08   -0.641060743175561232E+01    1
    0.761403799057006836E+03   -0.123270493745803833E+01   -0.108249620199203500E+01    0.685268473625183105E+01    0.105983915925025940E+01    0.468379050493240356E+00   -0.767916947603225708E+01    0.133526444435119629E+01   -0.697157644492288530E+08   -0.641260743175561654E+01    1
    0.104464985132217407E+04    0.145181941986083984E+01   -0.276198446750641091E+00    0.904514420032501221E+01    0.564758229255676270E+01   -0.101783162355422974E+01   -0.679809123277664185E+01    0.133013063669204712E+01   -0.694441508631240129E+08   -0.641460743175561809E+01    1
    0.763443565368652344E+03   -0.730469346046447754E+00   -0.139821851253509521E+01    0.814332544803619385E+01    0.704299569129943848E+00    0.468417048454284668E+00   -0.577846330404281616E+01    0.133168858289718628E+01   -0.690889088411599547E+08   -0.641660743175560100E+01    1
    0.165309668779373169E+04   -0.192491334676742554E+01   -0.104427573084831238E+01    0.648963165283203125E+01    0.436856862902641296E+01   -0.571258029341697693E+01   -0.592366594076156616E+01    0.132830488681793213E+01   -0.687592138312365115E+08   -0.641860743175561765E+01    1
    0.812634861469268799E+03   -0.161193799972534180E+01   -0.103218693733215350E+01    0.102271035909652710E+02    0.368380302190780640E+01    0.119926267862319946E+01   -0.134283561110496521E+02    0.133091515302658081E+01   -0.673982474159213156E+08   -0.642060743175561655E+01    1
    0.704188370704650879E+03   -0.192388695478439331E+01   -0.574567270278930842E+00    0.590973484516143799E+01    0.193911874294281006E+01   -0.629582762718200684E+00   -0.939414316415786743E+01    0.132967370748519897E+01   -0.664511011091434360E+08   -0.642260743175562077E+01    1
    0.162374112606048584E+04   -0.130036276578903198E+01   -0.670884305238723888E+00    0.657372856140136719E+01    0.159311887621879578E+01    0.101027333736419678E+01   -0.719495147466659546E+01    0.131852120161056519E+01   -0.651695249139255658E+08   -0.642460743175562232E+01    1
    0.155774896144866943E+04    0.166250276565551758E+01   -0.850182330608368009E+00    0.519824206829071045E+01    0.201875248551368713E+01   -0.452044969797134399E+01   -0.937290811538696289E+01    0.131020671129226685E+01   -0.632369825085727349E+08   -0.642660743175561855E+01    1
    0.153353637456893921E+04    0.179678666591644287E+01    0.204632455110549838E+00    0.104896811246871948E+02    0.577739596366882324E+01   -0.574956303834915161E+01   -0.537362200021743774E+01    0.131470018625259399E+01   -0.618652653627710938E+08   -0.642860743175561922E+01    1
    0.142943319082260132E+04   -0.169627976417541504E+01   -0.178363114595413208E+01    0.895274388790130615E+01    0.279166054725646973E+01   -0.291798269748687744E+01   -0.480252277851104736E+01    0.130324906110763550E+01   -0.615809306855436713E+08   -0.643060743175561011E+01    1
