    0.131748674224203000E+04   -0.474417303944950408E+00   -0.292951861353428766E+00    0.624274870007702187E+01    0.213976241402244938E+01   -0.399164988935298837E-01   -0.431067093231295573E+01    0.992555050835427499E+00   -0.179645846948087012E+03
    0.123958693764964642E+04    0.305874521878145789E+00   -0.220316781737111222E+00    0.600567406082216415E+01    0.397093154318588670E+01   -0.110188909824881076E+01   -0.367211146726031679E+01    0.991930130927974441E+00   -0.179633629032587550E+03
    0.143821616704246935E+04    0.374902343630232782E+00   -0.154688850028417368E+00    0.669033793488162054E+01    0.278385358709980490E+01   -0.100025820543324073E+01   -0.370671640214298037E+01    0.990429261030839614E+00   -0.179617788180897605E+03
    0.132230555226093520E+04   -0.345005326657426670E+00   -0.200686919815566078E+00    0.657890794210118734E+01    0.920688864467570811E+00   -0.840646456602033076E+00   -0.696140589822915601E+01    0.992590833431271413E+00   -0.179607472536023010E+03
    0.124533905699550860E+04    0.163281912289614972E+00   -0.190424328335118132E+00    0.592000247585114980E+01    0.371457519340338216E+01   -0.731338062031138492E+00   -0.304430483925263573E+01    0.992350457764792915E+00   -0.179592651587489428E+03
    0.147756358541059876E+04   -0.168393994626487409E+00   -0.212874505071954490E+00    0.666467798441705739E+01    0.388581431634624863E+01   -0.837372550217477141E+00   -0.296653390329789701E+01    0.990772771164180388E+00   -0.179573582709242743E+03
    0.157251305736652262E+04    0.606315880461039569E+00   -0.153733573678944246E+00    0.769327493761726444E+01    0.201420581121343023E+01   -0.374532849642203125E+00   -0.243566413619333311E+01    0.988521385712755829E+00   -0.179454537904395636E+03
    0.130962948496225181E+04   -0.178227341509516357E+00   -0.209635925982395888E+00    0.625713380616752524E+01    0.217654712956775498E+01   -0.983609322092494409E+00   -0.550601862795363850E+01    0.992146820719540079E+00   -0.179454121096336053E+03
    0.142955276937259305E+04    0.813801679761616548E-01   -0.216645110169286115E+00    0.723153217857565966E+01    0.118381473462960551E+01    0.162251876132073036E+00   -0.518838784867146074E+01    0.990865878626468910E+00   -0.179447595383587952E+03
    0.136178722293985629E+04    0.397025181776484715E-01   -0.339456810225738037E+00    0.624898384828200193E+01    0.383346330230349785E+01   -0.162565903809647683E+01   -0.469232508439223217E+01    0.990979605401676844E+00   -0.179434311007720908E+03
    0.139578163640370440E+04    0.465109852656143907E+00   -0.201791577333934491E+00    0.732789544003123083E+01    0.153153552727406961E+01   -0.350944659951748505E+00   -0.436808599245528129E+01    0.990352978138313578E+00   -0.179334514216172352E+03
    0.125181045324915840E+04    0.181184172982661096E+00   -0.191549351141823365E+00    0.696537473845112576E+01    0.110850116823705092E+01   -0.180368387572028332E+00   -0.565846138697475531E+01    0.992224565216712984E+00   -0.179290655591671538E+03
    0.130917771803704727E+04   -0.349627895185563364E+00   -0.272903973513128228E+00    0.692926250957624745E+01    0.245741028669706374E+01    0.565563843030974844E+00   -0.304206947748139456E+01    0.992476106171209294E+00   -0.179241901589086098E+03
    0.142499081001538525E+04    0.492407108858157194E-01   -0.102183342555697054E+00    0.678413484816494972E+01    0.325475504723837261E+01   -0.115050641764013761E+01   -0.552895123622777440E+01    0.991350394213034836E+00   -0.179240357911030344E+03
    0.134128720015765634E+04   -0.148720268102862319E+00   -0.112586952251922501E+00    0.623033022445837137E+01    0.453620094732900636E+01   -0.853300962732979507E+00   -0.465790274364258394E+01    0.992437189832985789E+00   -0.179239875198305413E+03
    0.132628865297037760E+04   -0.551805540432477315E-01   -0.224263703310710216E+00    0.763350074079698260E+01    0.713968862351802347E+00    0.441084429308075343E+00   -0.665849467729720779E+01    0.992039700199638164E+00   -0.179239658126569196E+03
    0.141190200804085498E+04    0.225955808320849272E+00   -0.161876564575309967E+00    0.596587094658698192E+01    0.504171928624054022E+01   -0.149014796505867064E+01   -0.326660759668136969E+01    0.990842147755715219E+00   -0.179226434676158021E+03
    0.132612822610722014E+04    0.878248906261092088E-03   -0.212124926958905613E+00    0.597227842560590449E+01    0.588382048861737328E+01   -0.116258302486507059E+01   -0.307268369501609406E+01    0.991683551780497385E+00   -0.179205966928390438E+03
    0.126570328950089424E+04    0.456006546653400235E-01   -0.411906406466987285E+00    0.730411209339984691E+01    0.654425373172509817E+00   -0.239633959524676143E+00   -0.621860316070085695E+01    0.991647252388534239E+00   -0.179182470007280472E+03
    0.123202711224145742E+04    0.165744135814237303E+00   -0.301614531701861255E+00    0.662622683544831759E+01    0.256097835133030749E+01   -0.155376850547678114E+01   -0.654384558323863530E+01    0.992036582198766004E+00   -0.179102551556086269E+03
    0.120601588334375674E+04    0.930244695398534382E-01   -0.230307963034105612E+00    0.632738523713823220E+01    0.152221632396082929E+01    0.992471579874808718E+00   -0.342704096674479253E+01    0.992602708390697197E+00   -0.179102178028190593E+03
    0.118909307904703564E+04    0.285367846043238949E+00   -0.244272092318980505E+00    0.628941477702695551E+01    0.184217095964219624E+01   -0.203976828554219836E+00   -0.397668204241766610E+01    0.992352423272718887E+00   -0.179078803900985378E+03
    0.146324679429652224E+04    0.961170961099808707E-01   -0.121825126689231844E+00    0.653990503318062721E+01    0.506533003621069788E+01   -0.969476927031331925E+00   -0.295387164166422345E+01    0.990959219321814522E+00   -0.179033686417422814E+03
    0.123670592787484838E+04    0.326494749367762793E+00   -0.194903559683129446E+00    0.657265505016198048E+01    0.116343013970747577E+01    0.784278652386196207E+00   -0.387441887834091681E+01    0.992047302538003772E+00   -0.178967553846180294E+03
    0.125935076086603272E+04    0.198232459218474766E-01   -0.290409565032179406E+00    0.702175989394129552E+01    0.152146477818431047E+01   -0.280247196665512455E+00   -0.582537632140559936E+01    0.992207245468698540E+00   -0.178956572538082753E+03
    0.137980777394006464E+04   -0.116328806976313759E+00   -0.339285068168457826E+00    0.619844302457361618E+01    0.475214426729569350E+01   -0.157195218677195303E+01   -0.507609584952605886E+01    0.991202757103652798E+00   -0.178953542150438693E+03
    0.122678527358966039E+04   -0.150721237560462296E+00   -0.277269291590898748E+00    0.620638954061620396E+01    0.220742101392777723E+01    0.647728988958014007E+00   -0.239833921448593834E+01    0.992607045808207911E+00   -0.178947295403158762E+03
    0.146352164820266557E+04    0.601582664865598638E-01   -0.208518055015759707E+00    0.666846168345481782E+01    0.490492586447936141E+01   -0.156702446823459418E+01   -0.499498623928285745E+01    0.990441313990398919E+00   -0.178940261725779209E+03
    0.119322797233805068E+04    0.115020976261724250E+00   -0.204127828055910454E+00    0.588128926186689682E+01    0.395758703285854851E+01   -0.152173580076725212E+01   -0.589705519969171910E+01    0.992645543041121847E+00   -0.178926555523595283E+03
    0.133493334081584067E+04    0.840513783694749606E-01   -0.278461248957567520E+00    0.705972264054622656E+01    0.213044194554415789E+01   -0.134318926961215279E+01   -0.670031832096698921E+01    0.991434117494925049E+00   -0.178913873768356041E+03
    0.130501267350169155E+04    0.104845266852342967E+00   -0.238402744894424812E+00    0.601977651233320188E+01    0.572965380929235124E+01   -0.116956889391318963E+01   -0.205935796566776474E+01    0.991519705956129038E+00   -0.178886835017300768E+03
    0.129146631425964597E+04   -0.184915045982398940E-01   -0.240415151502819668E+00    0.700392889072722191E+01    0.154184427374052335E+01    0.804479727368894615E+00   -0.421806058444958687E+01    0.992175157568627730E+00   -0.178856325351699496E+03
    0.128583992749136223E+04    0.127729240379312881E+00   -0.253964141820779643E+00    0.605455586710574334E+01    0.436691932624064982E+01   -0.168104769131068910E+01   -0.476665995743172566E+01    0.991633581601809144E+00   -0.178839117641146288E+03
    0.131352700841213073E+04   -0.496351273692055006E-01   -0.139561125016199217E+00    0.683129179619341276E+01    0.237603829626750684E+01   -0.428075308696351797E-01   -0.440832813458428774E+01    0.992420039978735846E+00   -0.178807555385968470E+03
    0.126514855142854867E+04    0.126317468319894211E-01   -0.414474473052040437E+00    0.616184012838267670E+01    0.248905268463561447E+01   -0.116836622346544949E+01   -0.457168844917283757E+01    0.991741937362518922E+00   -0.178760700477489024E+03
    0.147909614653825747E+04   -0.222232653007350400E-01   -0.261959483475425747E+00    0.714490312465338295E+01    0.145161751903153946E+01    0.386267308645233065E+00   -0.348665030235435935E+01    0.990236757617185104E+00   -0.178759981920923224E+03
    0.131633216640302794E+04   -0.180330489950165873E+00   -0.236237259839604308E+00    0.648290928647741982E+01    0.110483246436291282E+01   -0.553169772573482987E-01   -0.529945349320462356E+01    0.992175247217359391E+00   -0.178758861119597412E+03
    0.130747714710964647E+04   -0.826225671239972925E-01   -0.283488221694606857E+00    0.662918782320112498E+01    0.243471459900683440E+01    0.577446589337635707E+00   -0.233872520400688089E+01    0.991982149018879267E+00   -0.178743827251739958E+03
    0.132948796438311365E+04   -0.131405788549881386E+00   -0.144713887604717595E+00    0.607406468845868730E+01    0.216137795593594628E+01    0.785297215663782744E+00   -0.214555538755580244E+01    0.992404947931947001E+00   -0.178733127569085639E+03
    0.142600182050614467E+04   -0.146817581768339256E+00   -0.134944746529231274E+00    0.638202720711774774E+01    0.393925842071372934E+01   -0.587849643552918799E+00   -0.254378416348667358E+01    0.991509120960005763E+00   -0.178703609469034063E+03
    0.128008818908762032E+04   -0.457459619239737325E-01   -0.364227291815739429E+00    0.640368717940024101E+01    0.167215726891919192E+01   -0.368477846594773339E+00   -0.436404330778000293E+01    0.991961425174200051E+00   -0.178700468610869848E+03
    0.129811960339584994E+04    0.113098974781503880E+00   -0.238122226775726364E+00    0.670785888987925283E+01    0.282842593311672763E+01   -0.151360821971972737E+01   -0.602902437760150711E+01    0.991602016821927057E+00   -0.178686865078564409E+03
    0.129838280523338358E+04    0.234155517308704209E+00   -0.187989613671329936E+00    0.631942957787387805E+01    0.488838228136696262E+01   -0.121790542761145915E+01   -0.357663394668596801E+01    0.991641596765228117E+00   -0.178668948104548207E+03
    0.125431650569968906E+04   -0.158777516486622083E+00   -0.221550563175210380E+00    0.591003291215002768E+01    0.547611028846011738E+01   -0.876236653851471203E+00   -0.291572930203934888E+01    0.992533329979198964E+00   -0.178647806951128018E+03
    0.131140536838752223E+04   -0.204132435147910796E+00   -0.287014237184101573E+00    0.616856660237285581E+01    0.513955867919565002E+01   -0.148184292263522899E+01   -0.552010688959743412E+01    0.992011521734613266E+00   -0.178585143553944192E+03
    0.127853876446374738E+04   -0.186567745464377266E+00   -0.164187073531359973E+00    0.628484946508640085E+01    0.283696927289793699E+01   -0.132092552595061541E+01   -0.711548270459838594E+01    0.992808417856569703E+00   -0.178579094443383752E+03
    0.131156319128854875E+04    0.208644093324092950E-01   -0.306245703938160307E+00    0.665886475463746486E+01    0.124955850278418956E+01    0.110417826221871174E+01   -0.292576746272040644E+01    0.991509596121456172E+00   -0.178573013739276291E+03
    0.144615269866441122E+04    0.419596432741167646E+00   -0.180385519177097997E+00    0.735737205068692468E+01    0.128927080524089854E+01   -0.599612966065596886E+00   -0.444057735651408514E+01    0.989877309301883335E+00   -0.178566087267233002E+03
    0.129396094232060977E+04   -0.101591786088233160E-01   -0.243117619951828345E+00    0.692871905782505060E+01    0.890359470870846104E+00    0.352374567897539848E+00   -0.521427526444095690E+01    0.991824128278091743E+00   -0.178559946970931634E+03
    0.141688159072796134E+04    0.225342318891349258E+00   -0.168011283277730961E+00    0.697199762245967314E+01    0.296023872908850771E+01   -0.246731975819939109E+00   -0.221657702744582963E+01    0.990674135063706718E+00   -0.178556462818615159E+03
    0.152649584058789810E+04    0.181975560993496099E+00   -0.128813728831209451E+00    0.697230887001179411E+01    0.296272951964786602E+01   -0.571187717207821244E+00   -0.214367531474953488E+01    0.989972050997666608E+00   -0.178543100433800760E+03
    0.131262136101354417E+04   -0.140318400507720265E+00   -0.265652775225191595E+00    0.660683584394098400E+01    0.125636295419262445E+01    0.789937974173753332E+00   -0.453732776565540163E+01    0.992160014574528848E+00   -0.178538772273538200E+03
    0.131009971576766884E+04   -0.201612834897732185E+00   -0.179001978221769553E+00    0.568260181089634919E+01    0.521284544595164334E+01   -0.100910835079564620E+01   -0.347533838905195758E+01    0.992375673788617241E+00   -0.178533050170893830E+03
    0.143201591759710277E+04   -0.262403768058987685E+00   -0.195813604449243339E+00    0.646281295076663653E+01    0.389022529961212360E+01   -0.112644722435516087E+01   -0.552185401210920190E+01    0.991592775833099793E+00   -0.178515392056996745E+03
    0.121765339724443402E+04   -0.161558049495890366E+00   -0.335253515100295774E+00    0.678955014026303338E+01    0.127641083557245394E+01   -0.719473511866923765E+00   -0.650261349493509755E+01    0.992561909101505657E+00   -0.178508011983547533E+03
    0.157631192355184226E+04    0.143832584634814076E+00   -0.727472602860244066E-01    0.720013567587405401E+01    0.231982650437938398E+01   -0.131020482175835618E+00   -0.343385107873009154E+01    0.990263173794879936E+00   -0.178501668986820647E+03
    0.147074815316396598E+04    0.239877256784703174E+00   -0.258813981173071861E+00    0.747366413916129879E+01    0.235114281942563430E+01   -0.935280385588037610E+00   -0.397810136279618476E+01    0.989683769443942318E+00   -0.178493525581715204E+03
    0.122717703292978513E+04   -0.175017720365275409E+00   -0.341412739035357404E+00    0.566549332269897832E+01    0.531925695248090058E+01   -0.873784746449338456E+00   -0.268512879355081857E+01    0.992557983946394273E+00   -0.178469342215845131E+03
    0.123768276431521099E+04    0.142023950883004790E+00   -0.305029995618777638E+00    0.660766037134235518E+01    0.252548634551618800E+01   -0.611154822416618337E+00   -0.415608111102271494E+01    0.992033104325705462E+00   -0.178458792105484008E+03
    0.130902120305143649E+04   -0.205665580369649437E+00   -0.297522607565462671E+00    0.669160800477976725E+01    0.172510784135622819E+01    0.289145819898648959E+00   -0.377982763889181506E+01    0.991986821653005113E+00   -0.178447345707162981E+03
    0.139504818754181542E+04    0.116586997516882285E+00   -0.246701351631628096E+00    0.725758759902971118E+01    0.181617805803092236E+01   -0.151808672149265700E+01   -0.647242913619187554E+01    0.990702996543078251E+00   -0.178421983055332532E+03
    0.142188135770146891E+04   -0.445992458677275661E-01   -0.250859751007713516E+00    0.632259545813695567E+01    0.482736002041765300E+01   -0.115091500184622131E+01   -0.249007355713741063E+01    0.990772028750441680E+00   -0.178420255216913404E+03
    0.134945303756369321E+04   -0.337688157987760196E+00   -0.186180913967174400E+00    0.645659395148254056E+01    0.269413021455011181E+01    0.283833732179647136E+00   -0.269002141953954244E+01    0.992357386765159832E+00   -0.178408627350405169E+03
    0.130093883612745185E+04   -0.201660026070380471E+00   -0.173159972251884176E+00    0.638043502701083298E+01    0.385481053333380475E+01   -0.538289201680455243E+00   -0.392787685200654657E+01    0.992579949064454681E+00   -0.178395212142179275E+03
    0.133472196178293234E+04   -0.115365455022492291E+00   -0.211639733443032219E+00    0.664382841111183353E+01    0.245018773708390825E+01    0.776841683734843969E+00   -0.210981036015252776E+01    0.992069418006081394E+00   -0.178385373361216637E+03
    0.137059433194962321E+04    0.920015331029446770E-01   -0.179817049536000750E+00    0.614520650388311118E+01    0.316027032129180929E+01   -0.425179116383121780E+00   -0.214663629847296100E+01    0.991475285908370307E+00   -0.178377251946684964E+03
    0.122276837023826715E+04   -0.203217106511402790E+00   -0.379229968385510485E+00    0.671408221747286760E+01    0.132593192597406428E+01    0.424701937549405883E+00   -0.467275363461013526E+01    0.992581955644137759E+00   -0.178360218686465061E+03
    0.142511165794513317E+04   -0.446090008655164461E-01   -0.212818050215441090E+00    0.743732884983711351E+01    0.762819567044209057E+00   -0.888379554596225418E+00   -0.667127617833022768E+01    0.991076656761041841E+00   -0.178355363748658817E+03
    0.136697036038752617E+04   -0.304800821753340223E+00   -0.172460733950458245E+00    0.648219718779301957E+01    0.156193393093945887E+01   -0.345469127675055887E+00   -0.576552330227571908E+01    0.992327841541254196E+00   -0.178321169785703660E+03
    0.140701397399941607E+04    0.194320933057691381E+00   -0.291681434839131670E+00    0.769391816805637596E+01    0.715839465203590208E+00   -0.355762436777178337E+00   -0.623897320301844083E+01    0.990434397370797193E+00   -0.178320859939104196E+03
    0.149916914223562276E+04    0.626115267933573527E-01   -0.152753433256562765E+00    0.677499166166528255E+01    0.189307336631139966E+01   -0.131602503806460547E+01   -0.576281668250726753E+01    0.990463254352375921E+00   -0.178318840273106389E+03
    0.151807567222766920E+04    0.542070699673993239E-01   -0.108876211079502516E+00    0.707766512146300109E+01    0.205595718497219648E+01    0.200213579240588579E+00   -0.342101256249015506E+01    0.990720851779160805E+00   -0.178316577852357682E+03
    0.122394991950421672E+04   -0.137456675206620194E+00   -0.400751590671689417E+00    0.643681219297653318E+01    0.244601261195463682E+01    0.376388445646504088E+00   -0.269166912084827459E+01    0.992446941520020887E+00   -0.178298505023095714E+03
    0.137334415209811914E+04   -0.331242742854216399E+00   -0.164841138511039320E+00    0.615730179475447414E+01    0.385406754421584541E+01   -0.102406365124610232E+01   -0.571538595172358477E+01    0.992322601631710266E+00   -0.178279978215246103E+03
    0.140518769256235601E+04    0.243080383384703946E+00   -0.241916115344577243E+00    0.721905276222548498E+01    0.235076822796253149E+01   -0.132006711840045998E+01   -0.572533005798950612E+01    0.990591867545947191E+00   -0.178250219752325677E+03
    0.120516867565882922E+04    0.129230627371389239E+00   -0.266147858107954383E+00    0.672267653455888148E+01    0.806138698685663013E+00   -0.137465122230200709E+01   -0.679022029174395136E+01    0.992352232708414328E+00   -0.178246943020875733E+03
    0.140322791944590745E+04    0.146869277042942947E+00   -0.123911177775524406E+00    0.727540436847268168E+01    0.226240111591950210E+01    0.348592979825552263E+00   -0.277609119321835429E+01    0.991331183845796327E+00   -0.178227656850036766E+03
    0.126282967527325536E+04   -0.320266155224397497E+00   -0.371127693240392631E+00    0.639322280763025930E+01    0.274026846034341265E+01   -0.135741560135852701E+00   -0.386196644134783895E+01    0.992588158706978252E+00   -0.178227556657741047E+03
    0.120511819895861299E+04    0.220506990135511671E-01   -0.367663733442636254E+00    0.659894890342007834E+01    0.107128103401322039E+01    0.531666073482632839E-01   -0.492076206415034711E+01    0.992383097788338331E+00   -0.178214120740806521E+03
