    0.171098669767379761E+04   -0.272791546583175659E+01    0.941962957382202148E+00    0.137788164615631104E+01   -0.198693484663963327E+01    0.685767507553100586E+01    0.402104765176773071E+01   -0.114134332537651062E+01   -0.720957183837890625E+01   -0.463655168626541927E+05   -0.623660743175562082E+01    1
    0.124753975868225098E+04   -0.223479151725769043E+00   -0.195947837829589844E+01   -0.496827781200408936E+00   -0.127234376668930071E+01    0.817090964317321777E+01    0.110143366456031799E+01   -0.358133590221405029E+01   -0.990127992630004883E+01   -0.413412575858799173E+05   -0.623860743175562416E+01    1
    0.170375272035598755E+04   -0.184235054254531860E+01    0.113607335090637207E+01    0.111820626258850098E+01   -0.630063635110855280E+00    0.629394054412841797E+01    0.176180347800254822E+01    0.182719320058822632E+00   -0.880134439468383789E+01   -0.309332109957742250E+05   -0.624060743175563726E+01    1
    0.175151925086975098E+04   -0.123621118068695068E+01   -0.146478509902954102E+01   -0.767501711845397949E+00   -0.196562080979347220E+01    0.621173942089080811E+01    0.257748654484748840E+01   -0.693763107061386108E+00   -0.807625770568847656E+01   -0.295823274348656778E+05   -0.624260743175562549E+01    1
    0.172774409055709839E+04   -0.114234727621078491E+01    0.150388121604919434E+01    0.233715820312500000E+01   -0.193289561867713933E+01    0.682955837249755859E+01    0.490212437510490417E+01    0.954300552606582642E+00   -0.429081487655639648E+01   -0.261137291689190024E+05   -0.624460743175562794E+01    1
    0.168606339693069458E+04   -0.134956830739974976E+01    0.104473924636840820E+01    0.279477316141128540E+01   -0.632026773691177546E+00    0.519844949245452881E+01    0.287961483001708984E+01   -0.270747354626655579E+01   -0.264304590225219727E+01   -0.233767036599067433E+05   -0.624660743175561439E+01    1
    0.127411563396453857E+04   -0.203624421358108521E+01    0.166060972213745117E+01    0.140512394905090332E+01   -0.705111050605774059E+00    0.103977067470550537E+02    0.221766489744186401E+01   -0.344838014245033264E+01   -0.905395698547363281E+01   -0.218921609610983687E+05   -0.624860743175559463E+01    1
    0.112800030708312988E+04   -0.187385201454162598E+00   -0.178020763397216797E+01   -0.633215129375457764E+00   -0.476631605625152721E+00    0.794642412662506104E+01    0.583393341302871704E+01   -0.505093029141426086E+01   -0.859629726409912109E+01   -0.213759597714760966E+05   -0.625060743175561750E+01    1
    0.170571713447570801E+04   -0.871111214160919189E+00   -0.892882347106933594E+00   -0.194356215000152588E+01    0.288427078723907382E+00    0.864197993278503418E+01    0.167018935084342957E+01    0.383193433284759521E+00   -0.610369968414306641E+01   -0.162164154447335677E+05   -0.625260743175562173E+01    1
    0.162658489942550659E+04   -0.181675225496292114E+01    0.147594141960144043E+01    0.614316642284393311E+00   -0.842521017789840787E+00    0.772171866893768311E+01    0.291893520951271057E+01   -0.456259757280349731E+00   -0.284387207031250000E+01   -0.141707621123217632E+05   -0.625460743175560463E+01    1
    0.133363460302352905E+04   -0.281659805774688721E+01    0.120269322395324707E+01    0.102488118410110474E+01   -0.110779327154159546E+01    0.600570499897003174E+01    0.412925302982330322E+01   -0.855386853218078613E-01   -0.271438121795654297E+01   -0.112082623013374359E+05   -0.625660743175562306E+01    1
    0.136966913938522339E+04   -0.133927667140960693E+01   -0.146484136581420898E+01   -0.140612971782684326E+01   -0.153356540203094482E+01    0.504048633575439453E+01    0.283486434817314148E+01    0.843048334121704102E+00   -0.765431356430053711E+01   -0.108061597632463236E+05   -0.625860743175563883E+01    1
    0.173628926277160645E+04   -0.876946628093719482E+00    0.933104038238525391E+00    0.187840121984481812E+01   -0.991897219419479503E+00    0.631909823417663574E+01    0.453746041655540466E+01   -0.529744684696197510E+00   -0.694526767730712891E+01   -0.106493513712106997E+05   -0.626060743175564038E+01    1
    0.118828005790710449E+04   -0.239125353097915649E+01    0.141839671134948730E+01    0.167479443550109863E+01   -0.173169132471084586E+01    0.106144492626190186E+02    0.393225741386413574E+01   -0.452795273065567017E+01   -0.445900917053222656E+01   -0.101038931560472593E+05   -0.626260743175563128E+01    1
    0.164862011671066284E+04   -0.223944407701492310E+01    0.885912418365478516E+00    0.614246904850006104E+00   -0.551942920684814542E+00    0.762681782245635986E+01    0.496221479773521423E+01   -0.128915369510650635E+00   -0.908979368209838867E+01   -0.949166635815921836E+04   -0.626460743175563195E+01    1
    0.104946663379669189E+04   -0.375783026218414307E+00   -0.164043140411376953E+01   -0.155742746591567993E+01   -0.124845598936080937E+01    0.610788035392761230E+01    0.272873640060424805E+01   -0.210122323036193848E+01   -0.498038721084594727E+01   -0.940599983501270617E+04   -0.626660743175561752E+01    1
    0.141027320623397827E+04   -0.875069439411163330E+00   -0.106160259246826172E+01   -0.156310302019119263E+01   -0.135864865779876709E+01    0.865265941619873047E+01    0.119946694374084473E+01   -0.310709944367408752E+01   -0.750399732589721680E+01   -0.778837247432632194E+04   -0.626860743175560398E+01    1
    0.146295531988143921E+04   -0.217479586601257324E+00   -0.903265714645385742E+00   -0.196109813451766968E+01   -0.278269201517105325E+00    0.109611008167266846E+02    0.115904703736305237E+01   -0.203198871016502380E+01   -0.455588960647583008E+01   -0.777273784265726772E+04   -0.627060743175561264E+01    1
    0.115367579460144043E+04   -0.278095167875289917E+01    0.198699927330017090E+01    0.724196314811706543E+00   -0.126568627357483088E+00    0.101641285419464111E+02    0.464045861363410950E+01   -0.968961775302886963E+00   -0.372867345809936523E+01   -0.774198440487084645E+04   -0.627260743175561153E+01    1
    0.116998441219329834E+04   -0.106187832355499268E+01   -0.171510839462280273E+01   -0.417718410491943359E+00   -0.525195062160492832E-01    0.109007714986801147E+02    0.338774475455284119E+01   -0.443701153993606567E+01   -0.673412799835205078E+01   -0.733782847650203257E+04   -0.627460743175562907E+01    1
    0.176751819849014282E+04   -0.558829128742218018E+00   -0.696725845336914062E+00   -0.253930211067199707E+00   -0.155397244691848746E+01    0.905101430416107178E+01    0.292063137888908386E+01    0.148916074633598328E+01   -0.480309915542602539E+01   -0.731652120884490796E+04   -0.627660743175563507E+01    1
    0.178759208917617798E+04   -0.733142495155334473E+00   -0.518078565597534180E+00   -0.172372829914093018E+01   -0.445368075370788707E+00    0.589247322082519531E+01    0.112363302707672119E+01   -0.905683994293212891E+00   -0.558135938644409180E+01   -0.688743346456503514E+04   -0.627860743175562508E+01    1
    0.163672389984130859E+04   -0.903548419475555420E+00   -0.128044843673706055E+01    0.342978715896606445E+00   -0.215621638298034712E+00    0.739949059486389160E+01    0.504428625106811523E+01    0.149854266643524170E+01   -0.266401720046997070E+01   -0.646729962988872012E+04   -0.628060743175561775E+01    1
    0.165074800252914429E+04   -0.535903751850128174E+00   -0.135735821723937988E+01    0.353030443191528320E+00   -0.139799272418022147E+01    0.938871049880981445E+01    0.163306310772895813E+01    0.137205103039741516E+01   -0.289404010772705078E+01   -0.628992072321413889E+04   -0.628260743175562553E+01    1
    0.153096221685409546E+04   -0.217910742759704590E+01    0.158098387718200684E+01   -0.546790361404418945E-01   -0.132715070247650146E+01    0.579361164569854736E+01    0.438240122795104980E+01   -0.333190119266510010E+01   -0.345626926422119141E+01   -0.610673818214825042E+04   -0.628460743175561731E+01    1
    0.169017555713653564E+04   -0.224963182210922241E+01    0.591945409774780273E+00    0.207747507095336914E+01   -0.165692028403282166E+01    0.650054752826690674E+01    0.216628807783126831E+01   -0.591559669375419617E+01   -0.935899877548217773E+01   -0.605377233155098929E+04   -0.628660743175561265E+01    1
    0.166444758176803589E+04   -0.141530907154083252E+01    0.117664122581481934E+01    0.482425868511199951E+00   -0.153292381763458252E+01    0.662402033805847168E+01    0.505055394768714905E+01   -0.147367438673973083E+01   -0.320323085784912109E+01   -0.580496276709767517E+04   -0.628860743175561243E+01    1
    0.903878188133239746E+03   -0.291919612884521484E+01    0.189676356315612793E+01    0.980239689350128174E+00   -0.886565375328064009E+00    0.957843494415283203E+01    0.239365443587303162E+01    0.514327079057693481E+00   -0.331610822677612305E+01   -0.524321002044661873E+04   -0.629060743175560244E+01    1
    0.167094005346298218E+04   -0.222078484296798706E+01    0.568437576293945312E+00    0.282319682836532593E+01   -0.118594428300857535E+01    0.638905453681945801E+01    0.251314291357994080E+01   -0.397024959325790405E+00   -0.875338315963745117E+01   -0.443428193384518909E+04   -0.629260743175560666E+01    1
    0.164409689903259277E+04   -0.286468988656997681E+01    0.100282454490661621E+01   -0.837171494960784912E+00   -0.689438158273697033E+00    0.676375484466552734E+01    0.635767638683319092E+00    0.112534502148628235E+01   -0.712800931930541992E+01   -0.432613130050139353E+04   -0.629460743175559845E+01    1
    0.169263823032379150E+04   -0.237482303380966187E+01   -0.182352018356323242E+01   -0.151402604579925537E+01   -0.755349713563919112E+00    0.591892623901367188E+01    0.156320053339004517E+01   -0.148049122095108032E+01   -0.991423940658569336E+01   -0.419953332440612030E+04   -0.629660743175561777E+01    1
    0.158548249006271362E+04   -0.162171542644500732E+01   -0.780716657638549805E+00   -0.166426372528076172E+01   -0.683416861295700118E+00    0.695527279376983643E+01    0.571230262517929077E+00   -0.556817328929901123E+01   -0.634713172912597656E+01   -0.396018346673683664E+04   -0.629860743175561844E+01    1
    0.178706120252609253E+04   -0.352460145950317383E+00    0.771630764007568359E+00    0.178864288330078125E+01   -0.136106104254722604E+01    0.618565726280212402E+01    0.605737835168838501E+00   -0.150690561532974243E+01   -0.703594684600830078E+01   -0.347237142771003937E+04   -0.630060743175561555E+01    1
    0.123561875820159912E+04   -0.240532439947128296E+01    0.115337514877319336E+01    0.289775806665420532E+01   -0.157934423089027409E+01    0.521808505058288574E+01    0.254999443888664246E+01    0.100470864772796631E+01   -0.566622543334960938E+01   -0.320022692449126453E+04   -0.630260743175562688E+01    1
    0.163074003458023071E+04   -0.804575085639953613E+00    0.878860473632812500E+00    0.133174139261245728E+01   -0.153850930333137503E+01    0.104487102031707764E+02    0.248853403329849243E+01   -0.543125778436660767E+00   -0.425338840484619141E+01   -0.244364309667823136E+04   -0.630460743175560623E+01    1
    0.159376989603042603E+04   -0.350077986717224121E+00    0.119297504425048828E+01    0.222746926546096802E+01   -0.186775519847869864E+01    0.717791187763214111E+01    0.569318512082099915E+01   -0.416424518823623657E+01   -0.728402137756347656E+01   -0.238271907325936945E+04   -0.630660743175559624E+01    1
    0.170453962087631226E+04   -0.970986664295196533E+00   -0.171903896331787109E+01    0.503901422023773193E+00   -0.566535949707031250E+00    0.951887989044189453E+01    0.551819711923599243E+00   -0.234376153349876404E+01   -0.601521968841552734E+01   -0.237701332321874224E+04   -0.630860743175560490E+01    1
    0.141164957284927368E+04   -0.718607246875762939E+00   -0.839035987854003906E+00   -0.187260788679122925E+01   -0.791476535797119185E+00    0.784129047393798828E+01    0.576069980859756470E+01   -0.160224249958992004E+01   -0.718192100524902344E+01   -0.236695628908203662E+04   -0.631060743175560468E+01    1
    0.174456732273101807E+04   -0.613135099411010742E-01   -0.326765537261962891E+00   -0.155919891595840454E+01   -0.199163129925727844E+01    0.104494229555130005E+02    0.196691277623176575E+01   -0.344955450296401978E+01   -0.925705194473266602E+01   -0.211635606165615627E+04   -0.631260743175561778E+01    1
    0.148145749568939209E+04   -0.155553692579269409E+01   -0.187034392356872559E+01   -0.621895909309387207E+00   -0.151054924726486206E+01    0.966122722625732422E+01    0.365486454963684082E+01   -0.465166112780570984E+01   -0.677072191238403320E+01   -0.211393191046105994E+04   -0.631460743175562911E+01    1
    0.173857636451721191E+04   -0.684403002262115479E+00   -0.487380027770996094E+00   -0.318890929222106934E+00   -0.111404913067817679E+01    0.808659601211547852E+01    0.308686646819114685E+01   -0.177392578125000000E+01   -0.668712186813354492E+01   -0.207626990084243607E+04   -0.631660743175561201E+01    1
    0.139675662517547607E+04   -0.210845589637756348E+01    0.142480397224426270E+01   -0.133552968502044678E+00   -0.175035032629966736E+01    0.660179698467254639E+01    0.362637388706207275E+01   -0.270571312308311462E+01   -0.251481723785400391E+01   -0.204167914757299241E+04   -0.631860743175562067E+01    1
    0.119898991584777832E+04   -0.161003118753433228E+01    0.171648621559143066E+01    0.770141363143920898E+00   -0.128756823539733878E+01    0.106682472229003906E+02    0.223925319314002991E+01   -0.129430925846099854E+01   -0.287666463851928711E+01   -0.166458139543157677E+04   -0.632060743175563289E+01    1
    0.119932361841201782E+04   -0.186465740203857422E+00   -0.177470898628234863E+01    0.472369968891143799E+00   -0.102190307974815386E+01    0.981392002105712891E+01    0.514833447337150574E+01   -0.115842273831367493E+01   -0.720381212234497070E+01   -0.164229645432959796E+04   -0.632260743175561224E+01    1
    0.149684903621673584E+04   -0.152208799123764038E+01   -0.111016416549682617E+01   -0.556941151618957520E+00   -0.358260107040405451E+00    0.972064065933227539E+01    0.423492595553398132E+01   -0.514390057325363159E+01   -0.935239458084106445E+01   -0.150780001546211088E+04   -0.632460743175559870E+01    1
    0.452743196487426758E+03   -0.298995584249496460E+01   -0.109561944007873535E+01    0.213769781589508057E+01   -0.105651313066482544E+01    0.840400755405426025E+01    0.285655000805854797E+01   -0.104766100645065308E+00   -0.742343091964721680E+01   -0.149339471194899329E+04   -0.632660743175561624E+01    1
    0.112249300479888916E+04   -0.529198408126831055E+00   -0.159928488731384277E+01   -0.239127695560455322E+00   -0.730578798055648848E+00    0.102438348531723022E+02    0.353753218054771423E+01   -0.223068988323211670E+01   -0.408898353576660156E+01   -0.141877516915054684E+04   -0.632860743175563911E+01    1
    0.139690833091735840E+04   -0.253422206640243530E+01    0.837080478668212891E+00    0.123358774185180664E+01   -0.170510409474372859E+01    0.998218929767608643E+01    0.503075689077377319E+01   -0.322725391387939453E+01   -0.321372413635253906E+01   -0.130950755825266629E+04   -0.633060743175562202E+01    1
    0.179178377389907837E+04   -0.223432499170303345E+01   -0.160735583305358887E+01   -0.781202733516693115E+00   -0.807619374990463434E+00    0.714836359024047852E+01    0.607834279537200928E+00   -0.154653033614158630E+01   -0.679146718978881836E+01   -0.128274817225902825E+04   -0.633260743175559249E+01    1
    0.134973911046981812E+04   -0.569228947162628174E+00   -0.875478982925415039E+00   -0.180624943971633911E+01   -0.136547111272811894E+01    0.759307098388671875E+01    0.169097545742988586E+01   -0.187149113416671753E+01   -0.648157405853271484E+01   -0.126286958970536830E+04   -0.633460743175558871E+01    1
    0.172869638204574585E+04   -0.165869861841201782E+01   -0.157593321800231934E+01   -0.281588256359100342E+00   -0.173067959547042838E+01    0.596668386459350586E+01    0.165270182490348816E+01   -0.464975273609161377E+01   -0.482520961761474609E+01   -0.124355207299550943E+04   -0.633660743175559649E+01    1
    0.405715584754943848E+03   -0.124484217166900635E+01   -0.544196844100952148E+00    0.248809295892715454E+01   -0.787425094842910900E+00    0.916081106662750244E+01    0.239088201522827148E+01   -0.221483445167541504E+01   -0.960040855407714844E+01   -0.123124348605236264E+04   -0.633860743175561048E+01    1
    0.472642099857330322E+03   -0.188034117221832275E+00   -0.664830207824707031E-01    0.264399307966232300E+01   -0.391335564851760909E+00    0.101569759845733643E+02    0.518291351199150085E+01   -0.407027363777160645E+00   -0.650774765014648438E+01   -0.123123608255300655E+04   -0.634060743175563069E+01    1
    0.466147875785827637E+03   -0.123888963460922241E+01   -0.830092906951904297E+00    0.183234441280364990E+01   -0.976819574832916260E+00    0.524479484558105469E+01    0.179363894462585449E+01   -0.387085488438606262E+01   -0.290656948089599609E+01   -0.123116947341489481E+04   -0.634260743175563579E+01    1
    0.418073010444641113E+03   -0.472472190856933594E+00   -0.523701190948486328E+00    0.234585332870483398E+01   -0.679412305355072021E+00    0.100631176233291626E+02    0.225995996594429016E+01    0.124086150527000427E+01   -0.371616315841674805E+01   -0.123112150355838708E+04   -0.634460743175560893E+01    1
    0.630474817752838135E+03   -0.180686295032501221E+01   -0.126504683494567871E+01    0.198500502109527588E+01   -0.309767156839370950E+00    0.670481956005096436E+01    0.563442632555961609E+01   -0.496759048104286194E+01   -0.342600584030151367E+01   -0.123108269794572561E+04   -0.634660743175560604E+01    1
    0.567155444622039795E+03   -0.272040563821792603E+01   -0.184386229515075684E+01    0.113500612974166870E+01   -0.186923550367355351E+01    0.554562711715698242E+01    0.282771053910255432E+01   -0.478871887922286987E+01   -0.402541637420654297E+01   -0.123108125382568687E+04   -0.634860743175562181E+01    1
    0.471820402145385742E+03   -0.944984078407287598E+00    0.885884046554565430E+00    0.114647257328033447E+01   -0.188292524218559265E+01    0.678700459003448486E+01    0.329463410377502441E+01   -0.397128528356552124E+01   -0.551011753082275391E+01   -0.123106373422888646E+04   -0.635060743175562870E+01    1
    0.445801448822021484E+03   -0.107410866022109985E+01    0.137308120727539062E+00    0.113545405864715576E+01   -0.193434727191925049E+01    0.972804069519042969E+01    0.663979977369308472E+00   -0.588925829529762268E+01   -0.602992773056030273E+01   -0.123105306193894421E+04   -0.635260743175563292E+01    1
    0.428365969657897949E+03   -0.973475396633148193E+00   -0.811670780181884766E+00    0.131498771905899048E+01   -0.191035050749778756E+01    0.601105439662933350E+01    0.995641410350799561E+00   -0.230913779139518738E+01   -0.984034633636474609E+01   -0.123104335316513789E+04   -0.635460743175561582E+01    1
    0.599482953548431396E+03   -0.117931097745895386E+01    0.660248279571533203E+00    0.187488931417465210E+01   -0.137328505516054467E-01    0.981506192684173584E+01    0.206982737779617310E+01    0.984928697347640991E+00   -0.950338363647460938E+01   -0.123097718865355114E+04   -0.635660743175559517E+01    1
    0.691683578491210938E+03   -0.190580123662948608E+01   -0.627965927124023438E+00    0.252879846096038818E+01   -0.326885259151458829E+00    0.104221048355102539E+02    0.385117009282112122E+01    0.142194056510925293E+01   -0.794108104705810547E+01   -0.123096686647205570E+04   -0.635860743175559318E+01    1
    0.554101407527923584E+03   -0.139235758781433105E+01   -0.498534440994262695E+00    0.797604203224182129E+00    0.251867872476577492E+00    0.104387055635452271E+02    0.584083741903305054E+01   -0.262178635597229004E+01   -0.918827390670776367E+01   -0.123095610035429536E+04   -0.636060743175560539E+01    1
    0.620179355144500732E+03   -0.156573718786239624E+01   -0.521580934524536133E+00    0.137910443544387817E+01   -0.284826797246933161E+00    0.989656531810760498E+01    0.410494804382324219E+01   -0.160801550745964050E+01   -0.840030384063720703E+01   -0.123094225286142114E+04   -0.636260743175563359E+01    1
    0.620824897289276123E+03   -0.170398575067520142E+01   -0.896199703216552734E+00    0.232720392942428589E+01   -0.156866157650947580E+01    0.542305588722229004E+01    0.390019837021827698E+01   -0.345942860841751099E+01   -0.832725906372070312E+01   -0.123090838881770810E+04   -0.636460743175564847E+01    1
    0.651556909084320068E+03   -0.269630295038223267E+01   -0.156509995460510254E+01    0.713285982608795166E+00   -0.959390962123870983E+00    0.753564703464508057E+01    0.494234627485275269E+01   -0.492289593815803528E+01   -0.910847949981689453E+01   -0.123088108215071770E+04   -0.636660743175563049E+01    1
    0.557736921310424805E+03   -0.206730312108993530E+01   -0.194816279411315918E+01    0.170918929576873779E+01    0.478859841823577881E-01    0.108276970386505127E+02    0.267832010984420776E+01   -0.138604885339736938E+01   -0.550423288345336914E+01   -0.123085838008567180E+04   -0.636860743175562583E+01    1
    0.625194406509399414E+03   -0.221444088220596313E+01   -0.845892667770385742E+00    0.979670464992523193E+00   -0.193967968821525583E+01    0.584136247634887695E+01    0.231691834330558777E+01   -0.246839484572410583E+01   -0.901815414428710938E+01   -0.123077581896272295E+04   -0.637060743175562383E+01    1
    0.479500484466552734E+03   -0.118310505151748657E+01    0.128212928771972656E+01    0.241657394170761108E+01   -0.685359025001526012E+00    0.942800915241241455E+01    0.606930792331695557E+00   -0.533820337057113647E+01   -0.825550699234008789E+01   -0.123077513601217129E+04   -0.637260743175561917E+01    1
    0.618555653095245361E+03   -0.237986004352569580E+01    0.212135314941406250E-01    0.143741804361343384E+01   -0.994440019130709008E-01    0.889285910129547119E+01    0.167881575226783752E+01    0.301027536392211914E+00   -0.680684280395507812E+01   -0.123074472693181951E+04   -0.637460743175561362E+01    1
    0.437875783443450928E+03   -0.525926291942596436E+00    0.336907148361206055E+00    0.218384444713592529E+00   -0.123333653211593619E+01    0.106752460002899170E+02    0.577939209342002869E+01   -0.576806223392486572E+01   -0.794016933441162109E+01   -0.123058300714054440E+04   -0.637660743175561517E+01    1
    0.575744175910949707E+03   -0.206456100940704346E+01    0.227162122726440430E+00    0.153734862804412842E+00   -0.450381481647491588E+00    0.104560594558715820E+02    0.512044963240623474E+01   -0.461344859004020691E+01   -0.569293403625488281E+01   -0.123056565137539610E+04   -0.637860743175564071E+01    1
    0.573172688484191895E+03   -0.332712113857269287E+00    0.126878452301025391E+01    0.266162633895874023E+00   -0.241886156797409102E+00    0.108841714859008789E+02    0.225703608989715576E+01    0.818164050579071045E-01   -0.902439498901367188E+01   -0.123040138303861863E+04   -0.638060743175564671E+01    1
    0.497918963432312012E+03   -0.199306386709213257E+01    0.901176929473876953E+00   -0.143855333328247070E+00    0.235708582401275457E+00    0.865487778186798096E+01    0.329773828387260437E+01    0.124726572632789612E+01   -0.882053613662719727E+01   -0.123039087186471988E+04   -0.638260743175563405E+01    1
    0.453735291957855225E+03   -0.162127304077148438E+01   -0.159130382537841797E+01    0.432044148445129395E+00   -0.177741655111312857E+01    0.104399708509445190E+02    0.299472093582153320E+01    0.543461143970489502E-01   -0.730936861038208008E+01   -0.123034128391215631E+04   -0.638460743175561074E+01    1
    0.729996871948242188E+03   -0.161252564191818237E+01   -0.321290493011474609E-01    0.164390641450881958E+01   -0.104510910511016863E+01    0.998637390136718750E+01    0.306006377935409546E+01   -0.331141135096549988E+01   -0.664519119262695312E+01   -0.123009758903701118E+04   -0.638660743175559809E+01    1
    0.493703496456146240E+03   -0.185489451885223389E+01    0.122042918205261230E+01    0.245180743932723999E+01    0.607054710388181817E-01    0.932170462608337402E+01    0.406322535872459412E+01   -0.313349997997283936E+01   -0.888745117187500000E+01   -0.123004504471443397E+04   -0.638860743175559342E+01    1
    0.698178553581237793E+03   -0.127734518051147461E+01    0.132476615905761719E+01    0.178398388624191284E+01    0.284968692064285101E+00    0.590648186206817627E+01    0.109302854537963867E+01   -0.366614377498626709E+01   -0.728065776824951172E+01   -0.122990981950777882E+04   -0.639060743175560653E+01    1
    0.401069116592407227E+03   -0.377485692501068115E+00    0.970985651016235352E+00   -0.594003200531005859E-01   -0.122470516562461862E+01    0.107024625539779663E+02    0.572798708081245422E+01   -0.276283979415893555E+00   -0.897717571258544922E+01   -0.122976492328058816E+04   -0.639260743175562762E+01    1
    0.716794133186340332E+03   -0.263238430023193359E+01   -0.450138330459594727E+00    0.411868274211883545E+00   -0.140994867682456970E+01    0.103975440263748169E+02    0.512902554869651794E+01   -0.910233467817306519E+00   -0.665563917160034180E+01   -0.122973046634123602E+04   -0.639460743175562918E+01    1
    0.619251096248626709E+03   -0.134340280294418335E+01    0.327986478805541992E+00   -0.652662932872772217E+00   -0.542055118083953902E+00    0.543759560585021973E+01    0.360309925675392151E+01   -0.542385390400886536E+01   -0.526332569122314453E+01   -0.122950581226875966E+04   -0.639660743175562985E+01    1
    0.741312718391418457E+03   -0.283915668725967407E+01    0.333120822906494141E-01    0.348988652229309082E+00   -0.115400311350822449E+01    0.961229801177978516E+01    0.382981389760971069E+01   -0.583930841088294983E+01   -0.692015743255615234E+01   -0.122924884637744390E+04   -0.639860743175563318E+01    1
    0.713480055332183838E+03   -0.596645414829254150E+00    0.867362976074218750E+00    0.109386461973190308E+01   -0.113844016790390024E+01    0.775859546661376953E+01    0.392120608687400818E+01   -0.103263965249061584E+01   -0.899003982543945312E+01   -0.122918620382015729E+04   -0.640060743175562852E+01    1
    0.460014140605926514E+03   -0.173741161823272705E+00   -0.134178781509399414E+01    0.181073683500289917E+01   -0.491734200716018810E+00    0.107250692844390869E+02    0.383291119337081909E+01    0.946105420589447021E-01   -0.507226467132568359E+01   -0.122912876354184277E+04   -0.640260743175562119E+01    1
    0.729372525215148926E+03   -0.199921184778213501E+01   -0.379269599914550781E+00    0.740558683872222900E+00   -0.197202870249748230E+01    0.594713377952575684E+01    0.314986011385917664E+01   -0.324875360727310181E+01   -0.310870075225830078E+01   -0.122897602285885159E+04   -0.640460743175560676E+01    1
    0.757293641567230225E+03   -0.212435728311538696E+01   -0.731093883514404297E-01    0.227714359760284424E+00    0.127439159154891790E+00    0.914950358867645264E+01    0.392377066612243652E+01    0.143406772613525391E+01   -0.890667057037353516E+01   -0.122897148874294703E+04   -0.640660743175560299E+01    1
    0.757427573204040527E+03   -0.272761327028274536E+01   -0.592732429504394531E-02    0.290653288364410400E+00   -0.182428497672081003E+01    0.918645870685577393E+01    0.558419558405876160E+01   -0.129654800891876221E+01   -0.994238376617431641E+01   -0.122885055153442227E+04   -0.640860743175561609E+01    1
